"scenario","n","d","rep","model","parameter","s1","smooth_hat","smooth_true"
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.79,-0.0610552032654762,-0.0922441825108828
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.8,-0.0709521492213013,-0.10508613905841
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.81,-0.0809028872203415,-0.118039780738624
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.82,-0.0908988526950075,-0.131089955360852
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.83,-0.100925391440371,-0.144221415468067
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.84,-0.110968823451839,-0.157418833384277
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.85,-0.121011882631981,-0.170666816341098
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.86,-0.131042680408435,-0.183949921668556
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.87,-0.141038734669264,-0.197252672035138
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.88,-0.150998789548435,-0.210559570722046
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.89,-0.160896270232168,-0.223855116916594
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.9,-0.170743579722083,-0.237123821009634
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.91,-0.180520755262015,-0.250350219881933
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.92,-0.19023050831399,-0.2635188921644
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.93,-0.19987397475618,-0.276614473457123
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.94,-0.209459604156699,-0.289621671492168
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.95,-0.219000577335637,-0.302525281225209
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.96,-0.228502553710638,-0.315310199841068
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.97,-0.237978377428246,-0.327961441658366
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.98,-0.247438468702378,-0.34046415291859
"n500_d4",500,4,1,"gamlss.longitudinal","theta",0.99,-0.256889371771773,-0.352803626444951
"n500_d4",500,4,1,"gamlss.longitudinal","theta",1,-0.26530530483161,-0.364965316156597
"n500_d4",500,4,1,"gamlss2","mu",0,-0.0979693458227617,8.15367795041445e-18
"n500_d4",500,4,1,"gamlss2","mu",0.01,-0.045620724412536,0.0345347857411224
"n500_d4",500,4,1,"gamlss2","mu",0.02,0.00657669880952905,0.0689332784603674
"n500_d4",500,4,1,"gamlss2","mu",0.03,0.0583039278784911,0.103059723022149
"n500_d4",500,4,1,"gamlss2","mu",0.04,0.109147886182434,0.13677943794067
"n500_d4",500,4,1,"gamlss2","mu",0.05,0.158589345219679,0.169959346906221
"n500_d4",500,4,1,"gamlss2","mu",0.06,0.206069994584764,0.202468503976573
"n500_d4",500,4,1,"gamlss2","mu",0.07,0.25105100507652,0.23417861036079
"n500_d4",500,4,1,"gamlss2","mu",0.08,0.293059551404362,0.264964520755943
"n500_d4",500,4,1,"gamlss2","mu",0.09,0.331692029840369,0.294704737238448
"n500_d4",500,4,1,"gamlss2","mu",0.1,0.366647510510035,0.32328188876086
"n500_d4",500,4,1,"gamlss2","mu",0.11,0.397739353607247,0.350583194361779
"n500_d4",500,4,1,"gamlss2","mu",0.12,0.42492778117717,0.376500908260779
"n500_d4",500,4,1,"gamlss2","mu",0.13,0.448312673397011,0.400932745081776
"n500_d4",500,4,1,"gamlss2","mu",0.14,0.46806085760734,0.423782283526684
"n500_d4",500,4,1,"gamlss2","mu",0.15,0.484383480178853,0.444959346906221
"n500_d4",500,4,1,"gamlss2","mu",0.16,0.497548496897894,0.464380359026108
"n500_d4",500,4,1,"gamlss2","mu",0.17,0.507860029366918,0.481968674024125
"n500_d4",500,4,1,"gamlss2","mu",0.18,0.515651505553826,0.497654878856311
"n500_d4",500,4,1,"gamlss2","mu",0.19,0.521267267406685,0.511377067238538
"n500_d4",500,4,1,"gamlss2","mu",0.2,0.525037255160549,0.523081083962334
"n500_d4",500,4,1,"gamlss2","mu",0.21,0.527253386819445,0.532720738620747
"n500_d4",500,4,1,"gamlss2","mu",0.22,0.528156023383662,0.540257987900779
"n500_d4",500,4,1,"gamlss2","mu",0.23,0.527939031920542,0.545663085722963
"n500_d4",500,4,1,"gamlss2","mu",0.24,0.526741451952563,0.548914700635549
"n500_d4",500,4,1,"gamlss2","mu",0.25,0.524671724049517,0.55
"n500_d4",500,4,1,"gamlss2","mu",0.26,0.521780697151255,0.548914700635549
"n500_d4",500,4,1,"gamlss2","mu",0.27,0.518001965931892,0.545663085722963
"n500_d4",500,4,1,"gamlss2","mu",0.28,0.513184928147025,0.540257987900779
"n500_d4",500,4,1,"gamlss2","mu",0.29,0.507146246214184,0.532720738620747
"n500_d4",500,4,1,"gamlss2","mu",0.3,0.499679763521277,0.523081083962335
"n500_d4",500,4,1,"gamlss2","mu",0.31,0.490566263086487,0.511377067238538
"n500_d4",500,4,1,"gamlss2","mu",0.32,0.479598389436843,0.497654878856311
"n500_d4",500,4,1,"gamlss2","mu",0.33,0.466598805387403,0.481968674024125
"n500_d4",500,4,1,"gamlss2","mu",0.34,0.451427727241951,0.464380359026108
"n500_d4",500,4,1,"gamlss2","mu",0.35,0.433979885058764,0.444959346906221
"n500_d4",500,4,1,"gamlss2","mu",0.36,0.414204263196014,0.423782283526684
"n500_d4",500,4,1,"gamlss2","mu",0.37,0.392120480090272,0.400932745081776
"n500_d4",500,4,1,"gamlss2","mu",0.38,0.367815501398384,0.376500908260779
"n500_d4",500,4,1,"gamlss2","mu",0.39,0.341471456234166,0.350583194361779
"n500_d4",500,4,1,"gamlss2","mu",0.4,0.313332424168341,0.32328188876086
"n500_d4",500,4,1,"gamlss2","mu",0.41,0.283666018405267,0.294704737238448
"n500_d4",500,4,1,"gamlss2","mu",0.42,0.252760415663978,0.264964520755944
"n500_d4",500,4,1,"gamlss2","mu",0.43,0.220923802711393,0.23417861036079
"n500_d4",500,4,1,"gamlss2","mu",0.44,0.188470730333203,0.202468503976573
"n500_d4",500,4,1,"gamlss2","mu",0.45,0.155707876863286,0.169959346906221
"n500_d4",500,4,1,"gamlss2","mu",0.46,0.122924280570704,0.13677943794067
"n500_d4",500,4,1,"gamlss2","mu",0.47,0.0903751616094063,0.103059723022149
"n500_d4",500,4,1,"gamlss2","mu",0.48,0.058254599337334,0.0689332784603675
"n500_d4",500,4,1,"gamlss2","mu",0.49,0.0266900095542287,0.0345347857411225
"n500_d4",500,4,1,"gamlss2","mu",0.5,-0.00426537395781634,7.55070274106452e-17
"n500_d4",500,4,1,"gamlss2","mu",0.51,-0.0346207430856952,-0.0345347857411223
"n500_d4",500,4,1,"gamlss2","mu",0.52,-0.0644277016730485,-0.0689332784603674
"n500_d4",500,4,1,"gamlss2","mu",0.53,-0.093789055935355,-0.103059723022149
"n500_d4",500,4,1,"gamlss2","mu",0.54,-0.12283396348704,-0.13677943794067
"n500_d4",500,4,1,"gamlss2","mu",0.55,-0.151700694010539,-0.169959346906221
"n500_d4",500,4,1,"gamlss2","mu",0.56,-0.180526205753566,-0.202468503976573
"n500_d4",500,4,1,"gamlss2","mu",0.57,-0.2094360701309,-0.23417861036079
"n500_d4",500,4,1,"gamlss2","mu",0.58,-0.238535395674011,-0.264964520755943
"n500_d4",500,4,1,"gamlss2","mu",0.59,-0.267899299334269,-0.294704737238448
"n500_d4",500,4,1,"gamlss2","mu",0.6,-0.29754543369966,-0.32328188876086
"n500_d4",500,4,1,"gamlss2","mu",0.61,-0.327404999152939,-0.350583194361779
"n500_d4",500,4,1,"gamlss2","mu",0.62,-0.357341643754464,-0.376500908260779
"n500_d4",500,4,1,"gamlss2","mu",0.63,-0.387177335638048,-0.400932745081776
"n500_d4",500,4,1,"gamlss2","mu",0.64,-0.416683872735147,-0.423782283526684
"n500_d4",500,4,1,"gamlss2","mu",0.65,-0.445594581298601,-0.444959346906221
"n500_d4",500,4,1,"gamlss2","mu",0.66,-0.473595312340963,-0.464380359026108
"n500_d4",500,4,1,"gamlss2","mu",0.67,-0.500305697954938,-0.481968674024125
"n500_d4",500,4,1,"gamlss2","mu",0.68,-0.525307673803844,-0.497654878856311
"n500_d4",500,4,1,"gamlss2","mu",0.69,-0.548172019154191,-0.511377067238538
"n500_d4",500,4,1,"gamlss2","mu",0.7,-0.568477043834328,-0.523081083962334
"n500_d4",500,4,1,"gamlss2","mu",0.71,-0.585823696665484,-0.532720738620747
"n500_d4",500,4,1,"gamlss2","mu",0.72,-0.599849672616667,-0.540257987900779
"n500_d4",500,4,1,"gamlss2","mu",0.73,-0.61024288330644,-0.545663085722963
"n500_d4",500,4,1,"gamlss2","mu",0.74,-0.616757484162185,-0.548914700635549
"n500_d4",500,4,1,"gamlss2","mu",0.75,-0.619217756577801,-0.55
"n500_d4",500,4,1,"gamlss2","mu",0.76,-0.617509627990295,-0.548914700635549
"n500_d4",500,4,1,"gamlss2","mu",0.77,-0.611631052560812,-0.545663085722963
"n500_d4",500,4,1,"gamlss2","mu",0.78,-0.601681634729945,-0.540257987900779
"n500_d4",500,4,1,"gamlss2","mu",0.79,-0.587810762074474,-0.532720738620747
"n500_d4",500,4,1,"gamlss2","mu",0.8,-0.570248444291209,-0.523081083962335
"n500_d4",500,4,1,"gamlss2","mu",0.81,-0.549299733080585,-0.511377067238538
"n500_d4",500,4,1,"gamlss2","mu",0.82,-0.525308079514606,-0.497654878856311
"n500_d4",500,4,1,"gamlss2","mu",0.83,-0.498641060263767,-0.481968674024125
"n500_d4",500,4,1,"gamlss2","mu",0.84,-0.469680962156685,-0.464380359026109
"n500_d4",500,4,1,"gamlss2","mu",0.85,-0.43881342602981,-0.444959346906221
"n500_d4",500,4,1,"gamlss2","mu",0.86,-0.4064204221747,-0.423782283526684
"n500_d4",500,4,1,"gamlss2","mu",0.87,-0.37286586921288,-0.400932745081776
"n500_d4",500,4,1,"gamlss2","mu",0.88,-0.338482808900335,-0.376500908260779
"n500_d4",500,4,1,"gamlss2","mu",0.89,-0.303560789886965,-0.350583194361779
"n500_d4",500,4,1,"gamlss2","mu",0.9,-0.268330446938502,-0.32328188876086
"n500_d4",500,4,1,"gamlss2","mu",0.91,-0.232997550389104,-0.294704737238448
"n500_d4",500,4,1,"gamlss2","mu",0.92,-0.197736093888825,-0.264964520755943
"n500_d4",500,4,1,"gamlss2","mu",0.93,-0.162655655445272,-0.23417861036079
"n500_d4",500,4,1,"gamlss2","mu",0.94,-0.127797921608374,-0.202468503976573
"n500_d4",500,4,1,"gamlss2","mu",0.95,-0.0931614700535424,-0.169959346906221
"n500_d4",500,4,1,"gamlss2","mu",0.96,-0.05872182246494,-0.13677943794067
"n500_d4",500,4,1,"gamlss2","mu",0.97,-0.0244387048625003,-0.103059723022149
"n500_d4",500,4,1,"gamlss2","mu",0.98,0.0097383019689663,-0.0689332784603676
"n500_d4",500,4,1,"gamlss2","mu",0.99,0.0438565693378223,-0.0345347857411223
"n500_d4",500,4,1,"gamlss2","mu",1,0.0779511878861092,-1.26553020970047e-16
"n500_d4",500,4,1,"gamlss2","sigma",0,0.279102165327856,0.280529702970297
"n500_d4",500,4,1,"gamlss2","sigma",0.01,0.263440198190272,0.280927721498779
"n500_d4",500,4,1,"gamlss2","sigma",0.02,0.247780713768249,0.28012411336464
"n500_d4",500,4,1,"gamlss2","sigma",0.03,0.232129129622907,0.278125878188904
"n500_d4",500,4,1,"gamlss2","sigma",0.04,0.216493008515553,0.274944651308886
"n500_d4",500,4,1,"gamlss2","sigma",0.05,0.20088326821014,0.270596657858843
"n500_d4",500,4,1,"gamlss2","sigma",0.06,0.185313685343276,0.265102648736772
"n500_d4",500,4,1,"gamlss2","sigma",0.07,0.169800023551704,0.258487818710103
"n500_d4",500,4,1,"gamlss2","sigma",0.08,0.154359089029869,0.250781706983456
"n500_d4",500,4,1,"gamlss2","sigma",0.09,0.139008064597777,0.242018080620902
"n500_d4",500,4,1,"gamlss2","sigma",0.1,0.123764112602965,0.232234801282781
"n500_d4",500,4,1,"gamlss2","sigma",0.11,0.10864408583129,0.221473675803034
"n500_d4",500,4,1,"gamlss2","sigma",0.12,0.0936641004953811,0.20978029119672
"n500_d4",500,4,1,"gamlss2","sigma",0.13,0.0788393634171805,0.197203834748904
"n500_d4",500,4,1,"gamlss2","sigma",0.14,0.0641845475533829,0.183796899894904
"n500_d4",500,4,1,"gamlss2","sigma",0.15,0.0497138187644717,0.169615278658039
"n500_d4",500,4,1,"gamlss2","sigma",0.16,0.0354405716994131,0.154717741463996
"n500_d4",500,4,1,"gamlss2","sigma",0.17,0.0213775363565785,0.139165805200812
"n500_d4",500,4,1,"gamlss2","sigma",0.18,0.0075365517381083,0.123023490439819
"n500_d4",500,4,1,"gamlss2","sigma",0.19,-0.00607152872264072,0.1063570687757
"n500_d4",500,4,1,"gamlss2","sigma",0.2,-0.019436534966734,0.0892348012827813
"n500_d4",500,4,1,"gamlss2","sigma",0.21,-0.0325486066021665,0.0717266691197535
"n500_d4",500,4,1,"gamlss2","sigma",0.22,-0.0453979004906662,0.0539040973460145
"n500_d4",500,4,1,"gamlss2","sigma",0.23,-0.0579743453315649,0.0358396730395883
"n500_d4",500,4,1,"gamlss2","sigma",0.24,-0.0702674180336706,0.0176068588290911
"n500_d4",500,4,1,"gamlss2","sigma",0.25,-0.0822662407399763,-0.000720297029702949
"n500_d4",500,4,1,"gamlss2","sigma",0.26,-0.0939589623176582,-0.019067452888497
"n500_d4",500,4,1,"gamlss2","sigma",0.27,-0.105331362515101,-0.0373602670989943
"n500_d4",500,4,1,"gamlss2","sigma",0.28,-0.11636721824051,-0.0555246914054204
"n500_d4",500,4,1,"gamlss2","sigma",0.29,-0.12704923180083,-0.0734872631791594
"n500_d4",500,4,1,"gamlss2","sigma",0.3,-0.137358775959262,-0.0911753953421872
"n500_d4",500,4,1,"gamlss2","sigma",0.31,-0.14727556092816,-0.108517662835106
"n500_d4",500,4,1,"gamlss2","sigma",0.32,-0.156777299829731,-0.125444084499225
"n500_d4",500,4,1,"gamlss2","sigma",0.33,-0.165840151425862,-0.141886399260218
"n500_d4",500,4,1,"gamlss2","sigma",0.34,-0.174439485718374,-0.157778335523402
"n500_d4",500,4,1,"gamlss2","sigma",0.35,-0.182550402371977,-0.173055872717445
"n500_d4",500,4,1,"gamlss2","sigma",0.36,-0.190148107823103,-0.18765749395431
"n500_d4",500,4,1,"gamlss2","sigma",0.37,-0.197208276007887,-0.20152442880831
"n500_d4",500,4,1,"gamlss2","sigma",0.38,-0.203707513793319,-0.214600885256126
"n500_d4",500,4,1,"gamlss2","sigma",0.39,-0.209624283098357,-0.22683426986244
"n500_d4",500,4,1,"gamlss2","sigma",0.4,-0.214938619032264,-0.238175395342187
"n500_d4",500,4,1,"gamlss2","sigma",0.41,-0.219631419225258,-0.248578674680307
"n500_d4",500,4,1,"gamlss2","sigma",0.42,-0.223684930208409,-0.258002301042862
"n500_d4",500,4,1,"gamlss2","sigma",0.43,-0.227083707500736,-0.266408412769509
"n500_d4",500,4,1,"gamlss2","sigma",0.44,-0.229815374700475,-0.273763242796178
"n500_d4",500,4,1,"gamlss2","sigma",0.45,-0.231870067066711,-0.280037251918249
"n500_d4",500,4,1,"gamlss2","sigma",0.46,-0.233239392393702,-0.285205245368292
"n500_d4",500,4,1,"gamlss2","sigma",0.47,-0.233916519799632,-0.28924647224831
"n500_d4",500,4,1,"gamlss2","sigma",0.48,-0.233896585234233,-0.292144707424046
"n500_d4",500,4,1,"gamlss2","sigma",0.49,-0.233176239342053,-0.293888315558184
"n500_d4",500,4,1,"gamlss2","sigma",0.5,-0.231753316219062,-0.294470297029703
"n500_d4",500,4,1,"gamlss2","sigma",0.51,-0.229626339027528,-0.293888315558184
"n500_d4",500,4,1,"gamlss2","sigma",0.52,-0.226794097984107,-0.292144707424046
"n500_d4",500,4,1,"gamlss2","sigma",0.53,-0.223255494071131,-0.28924647224831
"n500_d4",500,4,1,"gamlss2","sigma",0.54,-0.219009445281368,-0.285205245368292
"n500_d4",500,4,1,"gamlss2","sigma",0.55,-0.214054875561911,-0.280037251918249
"n500_d4",500,4,1,"gamlss2","sigma",0.56,-0.208390814459257,-0.273763242796178
"n500_d4",500,4,1,"gamlss2","sigma",0.57,-0.202016522112819,-0.266408412769509
"n500_d4",500,4,1,"gamlss2","sigma",0.58,-0.194931704089671,-0.258002301042862
"n500_d4",500,4,1,"gamlss2","sigma",0.59,-0.18713681740384,-0.248578674680307
"n500_d4",500,4,1,"gamlss2","sigma",0.6,-0.178634097020671,-0.238175395342187
"n500_d4",500,4,1,"gamlss2","sigma",0.61,-0.169428784768219,-0.22683426986244
"n500_d4",500,4,1,"gamlss2","sigma",0.62,-0.159528861145432,-0.214600885256126
"n500_d4",500,4,1,"gamlss2","sigma",0.63,-0.148944381408228,-0.20152442880831
"n500_d4",500,4,1,"gamlss2","sigma",0.64,-0.137688479033519,-0.18765749395431
"n500_d4",500,4,1,"gamlss2","sigma",0.65,-0.12577706742179,-0.173055872717445
"n500_d4",500,4,1,"gamlss2","sigma",0.66,-0.113231001634132,-0.157778335523402
"n500_d4",500,4,1,"gamlss2","sigma",0.67,-0.100079587766921,-0.141886399260218
"n500_d4",500,4,1,"gamlss2","sigma",0.68,-0.0863589569699372,-0.125444084499225
"n500_d4",500,4,1,"gamlss2","sigma",0.69,-0.0721089263050469,-0.108517662835106
"n500_d4",500,4,1,"gamlss2","sigma",0.7,-0.0573742151572159,-0.0911753953421872
"n500_d4",500,4,1,"gamlss2","sigma",0.71,-0.0422055171464355,-0.0734872631791595
"n500_d4",500,4,1,"gamlss2","sigma",0.72,-0.0266576858878533,-0.0555246914054204
"n500_d4",500,4,1,"gamlss2","sigma",0.73,-0.0107888504539433,-0.0373602670989943
"n500_d4",500,4,1,"gamlss2","sigma",0.74,0.00534082670539693,-0.0190674528884969
"n500_d4",500,4,1,"gamlss2","sigma",0.75,0.0216701672356512,-0.000720297029703023
"n500_d4",500,4,1,"gamlss2","sigma",0.76,0.0381385683367206,0.0176068588290909
"n500_d4",500,4,1,"gamlss2","sigma",0.77,0.0546883473758277,0.0358396730395883
"n500_d4",500,4,1,"gamlss2","sigma",0.78,0.0712656841962429,0.0539040973460143
"n500_d4",500,4,1,"gamlss2","sigma",0.79,0.0878197475806157,0.0717266691197535
"n500_d4",500,4,1,"gamlss2","sigma",0.8,0.104306954631353,0.0892348012827812
"n500_d4",500,4,1,"gamlss2","sigma",0.81,0.120692087831853,0.106357068775701
"n500_d4",500,4,1,"gamlss2","sigma",0.82,0.136945937361405,0.123023490439819
"n500_d4",500,4,1,"gamlss2","sigma",0.83,0.153045382545926,0.139165805200812
"n500_d4",500,4,1,"gamlss2","sigma",0.84,0.168973655005603,0.154717741463996
"n500_d4",500,4,1,"gamlss2","sigma",0.85,0.184718572849197,0.169615278658039
"n500_d4",500,4,1,"gamlss2","sigma",0.86,0.20027120111015,0.183796899894904
"n500_d4",500,4,1,"gamlss2","sigma",0.87,0.215627629350422,0.197203834748904
"n500_d4",500,4,1,"gamlss2","sigma",0.88,0.230790732623383,0.20978029119672
"n500_d4",500,4,1,"gamlss2","sigma",0.89,0.245769113288074,0.221473675803034
"n500_d4",500,4,1,"gamlss2","sigma",0.9,0.260577892794269,0.232234801282781
"n500_d4",500,4,1,"gamlss2","sigma",0.91,0.275234250128118,0.242018080620902
"n500_d4",500,4,1,"gamlss2","sigma",0.92,0.289756914369011,0.250781706983456
"n500_d4",500,4,1,"gamlss2","sigma",0.93,0.30416647759606,0.258487818710103
"n500_d4",500,4,1,"gamlss2","sigma",0.94,0.318484454313911,0.265102648736772
"n500_d4",500,4,1,"gamlss2","sigma",0.95,0.332731873605943,0.270596657858843
"n500_d4",500,4,1,"gamlss2","sigma",0.96,0.34692872399681,0.274944651308886
"n500_d4",500,4,1,"gamlss2","sigma",0.97,0.36109268174081,0.278125878188904
"n500_d4",500,4,1,"gamlss2","sigma",0.98,0.37523758407016,0.28012411336464
"n500_d4",500,4,1,"gamlss2","sigma",0.99,0.389373170597458,0.280927721498779
"n500_d4",500,4,1,"gamlss2","sigma",1,0.403505233694317,0.280529702970297
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0,0.0864000683351749,8.15367795041445e-18
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.01,0.107591708733835,0.0345347857411224
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.02,0.129943467630303,0.0689332784603674
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.03,0.152317939959909,0.103059723022149
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.04,0.174804688988207,0.13677943794067
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.05,0.197425289094273,0.169959346906221
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.06,0.220219813461176,0.202468503976573
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.07,0.243128532769236,0.23417861036079
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.08,0.266163548144019,0.264964520755943
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.09,0.289242412346975,0.294704737238448
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.1,0.312251745452703,0.32328188876086
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.11,0.335082479920468,0.350583194361779
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.12,0.357591603474757,0.376500908260779
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.13,0.379574118250856,0.400932745081776
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.14,0.400884390555024,0.423782283526684
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.15,0.421292271209471,0.444959346906221
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.16,0.440520468842077,0.464380359026108
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.17,0.4583285582561,0.481968674024125
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.18,0.474611365855627,0.497654878856311
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.19,0.48895098300529,0.511377067238538
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.2,0.501188461088674,0.523081083962334
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.21,0.511142176829785,0.532720738620747
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.22,0.518680563281235,0.540257987900779
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.23,0.523600193196706,0.545663085722963
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.24,0.525868647729369,0.548914700635549
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.25,0.525452278575893,0.55
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.26,0.522456210064941,0.548914700635549
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.27,0.516883475867962,0.545663085722963
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.28,0.508887956158183,0.540257987900779
"n500_d4",500,4,2,"gamlss.longitudinal","mu",0.29,0.498737888010602,0.532720738620747
