"model","parameter","term","estimate","std_error","true_value","intercept_includes_fitted_smooth_mean","scenario","n","d","rep"
"gamlss2","mu","x2",-0.11734767825711,0.0150539075226588,-0.1,FALSE,"n500_d4",500,4,77
"gamlss2","mu","t",0.165385562280206,0.0190897168548042,0.18,FALSE,"n500_d4",500,4,77
"gamlss2","sigma","intercept",-1.23373446366617,0.0313371156042126,-1.20970587909444,FALSE,"n500_d4",500,4,77
"gamlss2","sigma","x1",0.174230982960533,0.0163436738025675,0.18,FALSE,"n500_d4",500,4,77
"gamlss2","sigma","x2",0.116738936710666,0.0331581123003305,0.12,FALSE,"n500_d4",500,4,77
"gamlss2","sigma","t",0.100456257778747,0.0429032255591926,0.15,FALSE,"n500_d4",500,4,77
"gamlss2","nu","intercept",-0.0547090717512235,0.114276174837264,0,FALSE,"n500_d4",500,4,77
"gamlss2","nu","x1",0.145743677667443,0.0556082065984935,0.1,FALSE,"n500_d4",500,4,77
"gamlss2","nu","x2",0.0747610816551621,0.111228807334373,-0.08,FALSE,"n500_d4",500,4,77
"gamlss2","nu","t",0.00767441343721163,0.143793280517994,0.12,FALSE,"n500_d4",500,4,77
"gamlss2","tau","intercept",0.591314511090629,0.0973555222099459,0.5,FALSE,"n500_d4",500,4,77
"gamlss2","tau","x1",-0.0550864504156234,0.0524403573245153,-0.08,FALSE,"n500_d4",500,4,77
"gamlss2","tau","x2",0.226019680819674,0.109842840753876,0.1,FALSE,"n500_d4",500,4,77
"gamlss2","tau","t",-0.069070188683972,0.136771842667145,0.11,FALSE,"n500_d4",500,4,77
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,77
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,77
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,77
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,77
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,77
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,77
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,77
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,77
"gamlss.longitudinal","mu","intercept",0.780834369589841,0.0117325648476961,0.755672236096382,TRUE,"n500_d4",500,4,78
"gamlss.longitudinal","mu","x1",0.130517964141028,0.0101456943695143,0.12,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","mu","x2",-0.132609192172655,0.0206062610148146,-0.1,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","mu","t",0.178296261724903,0.0125347598275222,0.18,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","sigma","intercept",-1.16976257141961,0.0463883469527146,-1.22729718251441,TRUE,"n500_d4",500,4,78
"gamlss.longitudinal","sigma","x1",0.144732088381979,0.0235432632211722,0.18,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","sigma","x2",0.100411743936452,0.0541789145743028,0.12,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","sigma","t",0.0574615951224674,0.0333292153142381,0.15,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","nu","intercept",0.0630493492922837,0.0960569156044389,0,TRUE,"n500_d4",500,4,78
"gamlss.longitudinal","nu","x1",0.0911647950004374,0.0501637711063175,0.1,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","nu","x2",-0.130534220823392,0.112571690840746,-0.08,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","nu","t",0.212160945032993,0.0913595822242459,0.12,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","tau","intercept",0.256649892245666,0.0865116650218422,0.5,TRUE,"n500_d4",500,4,78
"gamlss.longitudinal","tau","x1",-0.0412551272357596,0.048608668867435,-0.08,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","tau","x2",0.528109243413105,0.120962279896858,0.1,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","tau","t",0.173015132338537,0.111170988319554,0.11,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","theta","intercept",1.10483315183943,0.0614458927650626,1.04657120846531,TRUE,"n500_d4",500,4,78
"gamlss.longitudinal","theta","x1",0.212605378519216,0.0306429317010435,0.25,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","theta","x2",-0.152912031694787,0.0719648131628974,-0.1,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","theta","t",0.130108049453684,0.107012319673174,0.2,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","zeta","intercept",1.07697759180102,0.636235720205874,0.5,TRUE,"n500_d4",500,4,78
"gamlss.longitudinal","zeta","x1",0.418828627664277,0.311312308682765,0.12,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","zeta","x2",-1.09274526632256,0.781896299782662,-0.1,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","zeta","t",-0.513857735053288,1.19318058967486,0.1,FALSE,"n500_d4",500,4,78
"gamlss2","mu","intercept",0.781929517145038,0.0131046260867287,0.755672236096382,FALSE,"n500_d4",500,4,78
"gamlss2","mu","x1",0.137449982562816,0.00688933017571095,0.12,FALSE,"n500_d4",500,4,78
"gamlss2","mu","x2",-0.133247890548939,0.0148285613985371,-0.1,FALSE,"n500_d4",500,4,78
"gamlss2","mu","t",0.186179564066986,0.0189100416236293,0.18,FALSE,"n500_d4",500,4,78
"gamlss2","sigma","intercept",-1.18297180456587,0.0357386481677763,-1.22729718251441,FALSE,"n500_d4",500,4,78
"gamlss2","sigma","x1",0.142412381075228,0.0163187154782477,0.18,FALSE,"n500_d4",500,4,78
"gamlss2","sigma","x2",0.109548049807235,0.0358888682397372,0.12,FALSE,"n500_d4",500,4,78
"gamlss2","sigma","t",0.0501885024830984,0.0444042627042299,0.15,FALSE,"n500_d4",500,4,78
"gamlss2","nu","intercept",0.103549931968607,0.113148691882361,0,FALSE,"n500_d4",500,4,78
"gamlss2","nu","x1",0.210012263995321,0.0495185842764577,0.1,FALSE,"n500_d4",500,4,78
"gamlss2","nu","x2",-0.224401062804414,0.115613276161475,-0.08,FALSE,"n500_d4",500,4,78
"gamlss2","nu","t",0.296136778667867,0.140319142333612,0.12,FALSE,"n500_d4",500,4,78
"gamlss2","tau","intercept",0.286867522947802,0.100158174320942,0.5,FALSE,"n500_d4",500,4,78
"gamlss2","tau","x1",-0.0569750140834409,0.0476076008983403,-0.08,FALSE,"n500_d4",500,4,78
"gamlss2","tau","x2",0.46491806446355,0.113239342642441,0.1,FALSE,"n500_d4",500,4,78
"gamlss2","tau","t",0.230375381528274,0.14096977646176,0.11,FALSE,"n500_d4",500,4,78
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,78
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,78
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,78
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,78
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,78
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,78
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,78
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,78
"gamlss.longitudinal","mu","intercept",0.740053000218785,0.0148578681625711,0.767535930418105,TRUE,"n500_d4",500,4,79
"gamlss.longitudinal","mu","x1",0.11881735970272,0.00775324078253907,0.12,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","mu","x2",-0.0934806491543114,0.0212004058587341,-0.1,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","mu","t",0.196409599583898,0.0140991398458463,0.18,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","sigma","intercept",-1.23162036276764,0.0397729646302472,-1.21824836428769,TRUE,"n500_d4",500,4,79
"gamlss.longitudinal","sigma","x1",0.150267261538872,0.0237561083465098,0.18,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","sigma","x2",0.0974487698600753,0.0512483393223394,0.12,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","sigma","t",0.154394243971329,0.0353023706564584,0.15,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","nu","intercept",-0.0339926017043941,0.090211219877682,0,TRUE,"n500_d4",500,4,79
"gamlss.longitudinal","nu","x1",0.133944184003476,0.0440464074088149,0.1,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","nu","x2",0.0672269051040374,0.0996504253600798,-0.08,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","nu","t",-0.0215307071908713,0.099597200678576,0.12,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","tau","intercept",0.608248764583056,0.0938280998797287,0.5,TRUE,"n500_d4",500,4,79
"gamlss.longitudinal","tau","x1",-0.10722322339392,0.054433520439789,-0.08,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","tau","x2",-0.0587720073093178,0.109867013373562,0.1,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","tau","t",0.0385299221482877,0.108426602158132,0.11,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","theta","intercept",0.998513764906588,0.0647279017337521,1.04487137732757,TRUE,"n500_d4",500,4,79
"gamlss.longitudinal","theta","x1",0.223603414137524,0.0331359213388775,0.25,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","theta","x2",-0.119885467681909,0.0728156476717748,-0.1,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","theta","t",0.151199948251396,0.117162654602337,0.2,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","zeta","intercept",0.261643858900669,0.76546176803626,0.5,TRUE,"n500_d4",500,4,79
"gamlss.longitudinal","zeta","x1",0.114830076774923,0.325758936800985,0.12,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","zeta","x2",-0.617767949713025,0.811156364013726,-0.1,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","zeta","t",0.562500975378838,1.40441156821166,0.1,FALSE,"n500_d4",500,4,79
"gamlss2","mu","intercept",0.740000799589338,0.0134200914842806,0.767535930418105,FALSE,"n500_d4",500,4,79
"gamlss2","mu","x1",0.123017688772806,0.00639289524052348,0.12,FALSE,"n500_d4",500,4,79
"gamlss2","mu","x2",-0.0822691871315405,0.0142608134585114,-0.1,FALSE,"n500_d4",500,4,79
"gamlss2","mu","t",0.188487395131316,0.018744801393812,0.18,FALSE,"n500_d4",500,4,79
"gamlss2","sigma","intercept",-1.25427666811165,0.0314412187940226,-1.21824836428769,FALSE,"n500_d4",500,4,79
"gamlss2","sigma","x1",0.14819296732789,0.016127237438152,0.18,FALSE,"n500_d4",500,4,79
"gamlss2","sigma","x2",0.109678249206021,0.033923475814584,0.12,FALSE,"n500_d4",500,4,79
"gamlss2","sigma","t",0.175978569579146,0.0441439513896639,0.15,FALSE,"n500_d4",500,4,79
"gamlss2","nu","intercept",0.0181831248895434,0.107046044953541,0,FALSE,"n500_d4",500,4,79
"gamlss2","nu","x1",0.123478920046163,0.0484318017470964,0.1,FALSE,"n500_d4",500,4,79
"gamlss2","nu","x2",0.0615435082850828,0.106360120376247,-0.08,FALSE,"n500_d4",500,4,79
"gamlss2","nu","t",-0.00702406120290941,0.138651989447463,0.12,FALSE,"n500_d4",500,4,79
"gamlss2","tau","intercept",0.674646331441225,0.104755428158587,0.5,FALSE,"n500_d4",500,4,79
"gamlss2","tau","x1",-0.128951334722511,0.0532767475129696,-0.08,FALSE,"n500_d4",500,4,79
"gamlss2","tau","x2",-0.178521318651165,0.109559471474386,0.1,FALSE,"n500_d4",500,4,79
"gamlss2","tau","t",0.0850184486712558,0.141354315084035,0.11,FALSE,"n500_d4",500,4,79
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,79
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,79
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,79
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,79
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,79
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,79
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,79
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,79
"gamlss.longitudinal","mu","intercept",0.796843834136103,0.0175333524584262,0.784593238441522,TRUE,"n500_d4",500,4,80
"gamlss.longitudinal","mu","x1",0.108084037087405,0.0108624684988431,0.12,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","mu","x2",-0.103813157451829,0.0225730456864055,-0.1,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","mu","t",0.178506052872681,0.0146458084378037,0.18,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","sigma","intercept",-1.19920695478441,0.0518599122267082,-1.20799771183068,TRUE,"n500_d4",500,4,80
"gamlss.longitudinal","sigma","x1",0.168206000078333,0.0251859773315056,0.18,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","sigma","x2",0.0299701752644495,0.0551574734030411,0.12,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","sigma","t",0.19398849746135,0.0361757651658358,0.15,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","nu","intercept",0.0551340524984263,0.106246397826459,0,TRUE,"n500_d4",500,4,80
"gamlss.longitudinal","nu","x1",0.0298247597745159,0.0526983322823141,0.1,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","nu","x2",-0.140512751397174,0.101082678157555,-0.08,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","nu","t",0.18445882055013,0.0993639893820542,0.12,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","tau","intercept",0.373751029778488,0.104064007197342,0.5,TRUE,"n500_d4",500,4,80
"gamlss.longitudinal","tau","x1",-0.0511887661123209,0.0553612262852514,-0.08,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","tau","x2",0.242294193074247,0.109941994643518,0.1,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","tau","t",0.254086142587866,0.116766414577394,0.11,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","theta","intercept",1.04321547040091,0.0693201652417273,1.04036317744395,TRUE,"n500_d4",500,4,80
"gamlss.longitudinal","theta","x1",0.228039149579754,0.0356632791741951,0.25,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","theta","x2",-0.195559800064587,0.0743130605154287,-0.1,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","theta","t",0.260460225989591,0.1083420569916,0.2,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","zeta","intercept",0.159782766055343,0.613803226545134,0.5,TRUE,"n500_d4",500,4,80
"gamlss.longitudinal","zeta","x1",0.169179902819927,0.357745844248395,0.12,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","zeta","x2",0.437420426745618,0.653034119742861,-0.1,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","zeta","t",0.907573230941177,1.18552802020622,0.1,FALSE,"n500_d4",500,4,80
"gamlss2","mu","intercept",0.797492541285004,0.0142977393940692,0.784593238441522,FALSE,"n500_d4",500,4,80
"gamlss2","mu","x1",0.11040202833666,0.00755656060370342,0.12,FALSE,"n500_d4",500,4,80
"gamlss2","mu","x2",-0.107837726240347,0.0149902620970366,-0.1,FALSE,"n500_d4",500,4,80
"gamlss2","mu","t",0.187167356878197,0.0198751163465184,0.18,FALSE,"n500_d4",500,4,80
"gamlss2","sigma","intercept",-1.21038554766378,0.0373463367810928,-1.20799771183068,FALSE,"n500_d4",500,4,80
"gamlss2","sigma","x1",0.175237416635725,0.0176602685429932,0.18,FALSE,"n500_d4",500,4,80
"gamlss2","sigma","x2",0.0402856881077538,0.0353575640242547,0.12,FALSE,"n500_d4",500,4,80
"gamlss2","sigma","t",0.192573675730101,0.0440243736305128,0.15,FALSE,"n500_d4",500,4,80
"gamlss2","nu","intercept",-0.0380892568379122,0.123471114954569,0,FALSE,"n500_d4",500,4,80
"gamlss2","nu","x1",0.128676819909911,0.0575527039957829,0.1,FALSE,"n500_d4",500,4,80
"gamlss2","nu","x2",-0.187610494716298,0.109305290872241,-0.08,FALSE,"n500_d4",500,4,80
"gamlss2","nu","t",0.258735618930962,0.137449787522301,0.12,FALSE,"n500_d4",500,4,80
"gamlss2","tau","intercept",0.39183465917141,0.112747433314451,0.5,FALSE,"n500_d4",500,4,80
"gamlss2","tau","x1",-0.0609847443627164,0.0570787860780432,-0.08,FALSE,"n500_d4",500,4,80
"gamlss2","tau","x2",0.242856638094648,0.11534775878007,0.1,FALSE,"n500_d4",500,4,80
"gamlss2","tau","t",0.296856180487305,0.140754804636131,0.11,FALSE,"n500_d4",500,4,80
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,80
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,80
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,80
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,80
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,80
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,80
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,80
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,80
"gamlss.longitudinal","mu","intercept",0.780901107128584,0.0171530022835297,0.76398778487822,TRUE,"n500_d4",500,4,81
"gamlss.longitudinal","mu","x1",0.136981351256561,0.010631812702391,0.12,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","mu","x2",-0.122326548534992,0.0221511479944773,-0.1,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","mu","t",0.195158306125024,0.0144225905879654,0.18,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","sigma","intercept",-1.20405987258446,0.0448592764104722,-1.2148413396174,TRUE,"n500_d4",500,4,81
"gamlss.longitudinal","sigma","x1",0.224253364272733,0.0255390683437392,0.18,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","sigma","x2",0.0552624079152249,0.0526281416853691,0.12,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","sigma","t",0.187947105027257,0.0358581248461091,0.15,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","nu","intercept",-0.158558676815442,0.101256667893058,0,TRUE,"n500_d4",500,4,81
"gamlss.longitudinal","nu","x1",0.118374093609296,0.0539055345139986,0.1,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","nu","x2",0.0997979583844388,0.102197887797462,-0.08,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","nu","t",0.211133140866852,0.100887310117024,0.12,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","tau","intercept",0.497973448562887,0.0966535174421722,0.5,TRUE,"n500_d4",500,4,81
"gamlss.longitudinal","tau","x1",-0.0852723178189317,0.0488052048140626,-0.08,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","tau","x2",-0.000536497302291433,0.104600388064304,0.1,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","tau","t",0.14543204389865,0.107884392854634,0.11,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","theta","intercept",1.06679520965943,0.061966371798574,1.04049652311364,TRUE,"n500_d4",500,4,81
"gamlss.longitudinal","theta","x1",0.25685006152309,0.0334995222773457,0.25,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","theta","x2",-0.0957737085532011,0.0695877132953042,-0.1,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","theta","t",0.225952608083559,0.0995395278146725,0.2,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","zeta","intercept",0.807766110743398,0.582315679657919,0.5,TRUE,"n500_d4",500,4,81
"gamlss.longitudinal","zeta","x1",0.229526835939873,0.314227456693777,0.12,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","zeta","x2",0.625679756151692,0.600294165698991,-0.1,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","zeta","t",-0.0823773224382946,0.99724723280876,0.1,FALSE,"n500_d4",500,4,81
"gamlss2","mu","intercept",0.783001115300804,0.0140036456507518,0.76398778487822,FALSE,"n500_d4",500,4,81
"gamlss2","mu","x1",0.138408383998102,0.00776085763495282,0.12,FALSE,"n500_d4",500,4,81
"gamlss2","mu","x2",-0.121578992017325,0.0157837870928406,-0.1,FALSE,"n500_d4",500,4,81
"gamlss2","mu","t",0.197039157350576,0.0204709220232646,0.18,FALSE,"n500_d4",500,4,81
"gamlss2","sigma","intercept",-1.18065983674747,0.0366615011071269,-1.2148413396174,FALSE,"n500_d4",500,4,81
"gamlss2","sigma","x1",0.208348962203124,0.0171512697053023,0.18,FALSE,"n500_d4",500,4,81
"gamlss2","sigma","x2",0.0483823782521721,0.0357066342842936,0.12,FALSE,"n500_d4",500,4,81
"gamlss2","sigma","t",0.198692504560173,0.046751879538037,0.15,FALSE,"n500_d4",500,4,81
"gamlss2","nu","intercept",-0.0972386643710689,0.118065429938754,0,FALSE,"n500_d4",500,4,81
"gamlss2","nu","x1",0.0408486654735128,0.0568331095863198,0.1,FALSE,"n500_d4",500,4,81
"gamlss2","nu","x2",0.0100499735621753,0.106510952676989,-0.08,FALSE,"n500_d4",500,4,81
"gamlss2","nu","t",0.257466810950555,0.140624152138214,0.12,FALSE,"n500_d4",500,4,81
"gamlss2","tau","intercept",0.459545468633008,0.0974154944542603,0.5,FALSE,"n500_d4",500,4,81
"gamlss2","tau","x1",-0.0797057757944493,0.0453032657822753,-0.08,FALSE,"n500_d4",500,4,81
"gamlss2","tau","x2",-0.0975400348208421,0.098636961702125,0.1,FALSE,"n500_d4",500,4,81
"gamlss2","tau","t",0.22259968715916,0.128828615539841,0.11,FALSE,"n500_d4",500,4,81
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,81
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,81
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,81
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,81
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,81
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,81
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,81
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,81
"gamlss.longitudinal","mu","intercept",0.762438919483492,0.0158778777632667,0.786792486897126,TRUE,"n500_d4",500,4,82
"gamlss.longitudinal","mu","x1",0.113088104486479,0.0103765170536007,0.12,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","mu","x2",-0.108705704410037,0.0214235586418389,-0.1,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","mu","t",0.17614238665185,0.0133295087916794,0.18,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","sigma","intercept",-1.29029861767084,0.0426055012955393,-1.2309503473102,TRUE,"n500_d4",500,4,82
"gamlss.longitudinal","sigma","x1",0.228889900252478,0.0262385067100175,0.18,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","sigma","x2",0.185883695133296,0.0541286378681565,0.12,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","sigma","t",0.167745408651603,0.0330993386101921,0.15,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","nu","intercept",0.025085279944574,0.0950726102988641,0,TRUE,"n500_d4",500,4,82
"gamlss.longitudinal","nu","x1",0.17985865227767,0.0584048229334808,0.1,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","nu","x2",-0.146711788737429,0.114126665095764,-0.08,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","nu","t",0.137294090923161,0.11518880013265,0.12,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","tau","intercept",0.596567433849033,0.0899244333313853,0.5,TRUE,"n500_d4",500,4,82
"gamlss.longitudinal","tau","x1",-0.0921594310712135,0.0516867063046154,-0.08,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","tau","x2",-0.12594617108276,0.107712918360393,0.1,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","tau","t",0.0840905207445698,0.100507856013239,0.11,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","theta","intercept",0.996152379233036,0.0648456177309429,1.05617207432436,TRUE,"n500_d4",500,4,82
"gamlss.longitudinal","theta","x1",0.295456481896255,0.0366747717377149,0.25,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","theta","x2",0.00184825379660296,0.0720510888258927,-0.1,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","theta","t",0.385229589062812,0.111539292315768,0.2,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","zeta","intercept",0.462160534611864,0.668797454903205,0.5,TRUE,"n500_d4",500,4,82
"gamlss.longitudinal","zeta","x1",-0.190564684581645,0.311730519222456,0.12,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","zeta","x2",-0.299989487817764,0.690759452552796,-0.1,FALSE,"n500_d4",500,4,82
"gamlss.longitudinal","zeta","t",0.443290209146908,1.23222363912765,0.1,FALSE,"n500_d4",500,4,82
"gamlss2","mu","intercept",0.768533230789686,0.0126989286924996,0.786792486897126,FALSE,"n500_d4",500,4,82
"gamlss2","mu","x1",0.118662282670398,0.00714164301559406,0.12,FALSE,"n500_d4",500,4,82
"gamlss2","mu","x2",-0.111968672761117,0.0140257799023358,-0.1,FALSE,"n500_d4",500,4,82
"gamlss2","mu","t",0.177345586802018,0.0183085453228147,0.18,FALSE,"n500_d4",500,4,82
"gamlss2","sigma","intercept",-1.30689774472894,0.0327097300110847,-1.2309503473102,FALSE,"n500_d4",500,4,82
"gamlss2","sigma","x1",0.223429944825996,0.0170689955259665,0.18,FALSE,"n500_d4",500,4,82
"gamlss2","sigma","x2",0.184254117014744,0.0332759125574745,0.12,FALSE,"n500_d4",500,4,82
"gamlss2","sigma","t",0.179223736565605,0.0431322158508851,0.15,FALSE,"n500_d4",500,4,82
"gamlss2","nu","intercept",0.279306085927132,0.112434592493577,0,FALSE,"n500_d4",500,4,82
"gamlss2","nu","x1",0.168334688840549,0.0483829100639937,0.1,FALSE,"n500_d4",500,4,82
"gamlss2","nu","x2",-0.461109747208639,0.105970182621402,-0.08,FALSE,"n500_d4",500,4,82
"gamlss2","nu","t",0.187137332010233,0.131943724854738,0.12,FALSE,"n500_d4",500,4,82
"gamlss2","tau","intercept",0.594487142378416,0.096810059586035,0.5,FALSE,"n500_d4",500,4,82
"gamlss2","tau","x1",0.142152450592113,0.0518178688418592,-0.08,FALSE,"n500_d4",500,4,82
"gamlss2","tau","x2",0.109745397568025,0.108126643751895,0.1,FALSE,"n500_d4",500,4,82
"gamlss2","tau","t",0.107921703156224,0.130630222039691,0.11,FALSE,"n500_d4",500,4,82
"gamlss2","theta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,82
"gamlss2","theta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,82
"gamlss2","theta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,82
"gamlss2","theta","t",NA,NA,NA,FALSE,"n500_d4",500,4,82
"gamlss2","zeta","intercept",NA,NA,NA,FALSE,"n500_d4",500,4,82
"gamlss2","zeta","x1",NA,NA,NA,FALSE,"n500_d4",500,4,82
"gamlss2","zeta","x2",NA,NA,NA,FALSE,"n500_d4",500,4,82
"gamlss2","zeta","t",NA,NA,NA,FALSE,"n500_d4",500,4,82
