"generating_copula","tau_label","n_subject","rep","fit_id","margin_family","capability_registry_version","producer_sha256","package_source_sha256","configuration_sha256","stage","fitted_copula","correctly_specified","target_tau","n_time","seed","dataset_seed","attempted","success","converged","retained","stop_reason","failure_type","error","warnings","marginal_loglik","copula_loglik","joint_loglik","aic_joint","bic_joint","elapsed_sec","n_parameters","fitted_mu","fitted_sigma","mu_bias","sigma_bias","margin_param_rmse","mu_covered_95","sigma_covered_95","fitted_copula_tau","tau_abs_error","benchmark_mae","benchmark_rmse","benchmark_mean_bias","benchmark_mean_mae","benchmark_mean_rmse","benchmark_q90_mae","benchmark_neg_log_score","benchmark_upper_tail_error_90","benchmark_interval_coverage_95","benchmark_interval_width_95","benchmark_pit_ks_p_value","benchmark_pit_mean_abs_error","benchmark_tail_error_lower_05","benchmark_tail_error_upper_05","correct_joint_loglik","correct_copula_loglik","correct_tau_abs_error","correct_margin_param_rmse","correct_elapsed_sec","delta_joint_loglik_vs_correct","delta_copula_loglik_vs_correct","delta_tau_abs_error_vs_correct","delta_margin_rmse_vs_correct","delta_elapsed_sec_vs_correct"
"C","high",150,6,"gen-C__fit-C__tau-high__n-150__rep-006","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.55,4,21022244,21022244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-724.710399340977,219.114308763971,-505.596090577006,1017.19218115401,1030.38297011966,10.65,3,1.91293271909594,0.459068420229142,-0.0870672809040585,-0.0409315797708578,0.0680297935707743,TRUE,FALSE,0.538143252526909,0.0118567474730913,0.676978503289799,0.891697342232556,-0.0870672809040585,0.0870672809040585,0.0870672809040585,0.251389251097662,1.20785066556829,-0.0311567245107173,0.95,3.38162841911001,0.967911843052941,0.000602948724959806,-0.00833333333333334,-0.00666666666666667,-505.596090577006,219.114308763971,0.0118567474730913,0.0680297935707743,10.65,0,0,0,0,0
"N","moderate",500,6,"gen-N__fit-N__tau-moderate__n-500__rep-006","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.25,4,21025636,21025636,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2605.9563118407,105.724549792946,-2500.23176204775,5006.4635240955,5023.26623147412,12.97,3,1.9721130339198,0.489435914711977,-0.0278869660802024,-0.0105640852880234,0.0210865214666975,TRUE,TRUE,0.232547841862589,0.0174521581374109,0.757458267771312,0.983547542798262,-0.0278869660802024,0.0278869660802024,0.0278869660802024,0.0747300073395936,1.30297815592035,-0.009305604691071,0.946,3.70828325551719,0.992407604475022,0.000270528155923322,-0.0045,0.0055,-2500.23176204775,105.724549792946,0.0174521581374109,0.0210865214666975,12.97,0,0,0,0,0
"N","moderate",500,6,"gen-N__fit-C__tau-moderate__n-500__rep-006","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.25,4,21025643,21025636,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2606.58717495537,81.3791526108497,-2525.20802234452,5056.41604468905,5073.21875206768,14.25,3,1.98590872915452,0.498200393500088,-0.0140912708454828,-0.00179960649991234,0.0100449613636708,TRUE,TRUE,0.196814774581074,0.0531852254189261,0.759429968839874,0.983530242439267,-0.0140912708454828,0.0140912708454828,0.0140912708454828,0.0283623326012346,1.30329358747769,-0.00352270942446564,0.9495,3.79847967100023,0.740247656509655,0.00189747385259831,-0.00650000000000001,0.0025,-2500.23176204775,105.724549792946,0.0174521581374109,0.0210865214666975,12.97,-24.9762602967699,-24.3453971820963,0.0357330672815152,-0.0110415601030267,1.28
"C","moderate",500,6,"gen-C__fit-N__tau-moderate__n-500__rep-006","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.25,4,21025736,21025743,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2626.36711953066,121.169836029553,-2505.19728350111,5016.39456700221,5033.19727438084,16.03,3,2.00470443498914,0.489889656806499,0.00470443498914319,-0.0101103431935006,0.00788513627204499,TRUE,TRUE,0.256222287878254,0.0062222878782538,0.765892799943938,0.970986496586412,0.00470443498914319,0.00470443498914319,0.00470443498914319,0.0195313688037584,1.31318355976533,-0.00246684914609807,0.9445,3.77292795822471,0.645237740599656,0.000921788982734206,0.007,-0.0035,-2448.30976780196,178.119222189711,0.000328260898613153,0.00960355501173451,18.45,-56.8875156991503,-56.949386160158,0.00589402697964065,-0.00171841873968952,-2.42
"C","moderate",500,6,"gen-C__fit-C__tau-moderate__n-500__rep-006","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.25,4,21025743,21025743,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2626.42898999168,178.119222189711,-2448.30976780196,4902.61953560393,4919.42224298256,18.45,3,1.99913604151476,0.486446029605219,-0.000863958485237681,-0.0135539703947813,0.00960355501173451,TRUE,TRUE,0.250328260898613,0.000328260898613153,0.76526244830532,0.970982255429009,-0.000863958485237681,0.000863958485237681,0.000863958485237681,0.0380652035163718,1.31321449499584,-0.00481288165081484,0.944,3.73700161848987,0.470710475970749,0.00184588214187298,0.007,-0.0025,-2448.30976780196,178.119222189711,0.000328260898613153,0.00960355501173451,18.45,0,0,0,0,0
"N","high",500,6,"gen-N__fit-N__tau-high__n-500__rep-006","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.55,4,21025637,21025637,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2555.97419835804,656.525431378685,-1899.44876697935,3804.8975339587,3821.70024133733,12.4,3,1.93453904313616,0.489929687847565,-0.065460956863838,-0.0100703121524346,0.0468324036345388,TRUE,TRUE,0.555199205874543,0.00519920587454281,0.749360253555935,0.968545490025203,-0.065460956863838,0.065460956863838,0.065460956863838,0.135657989771501,1.27798709917902,-0.0165875930759087,0.945,3.64116023139839,0.586879632420509,0.0047934848010589,-0.0055,0.008,-1899.44876697935,656.525431378685,0.00519920587454281,0.0468324036345388,12.4,0,0,0,0,0
"N","high",500,6,"gen-N__fit-C__tau-high__n-500__rep-006","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.55,4,21025644,21025637,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2571.00392836153,520.438183471139,-2050.56574489039,4107.13148978078,4123.9341971594,22.27,3,2.02021911257701,0.520162768959711,0.0202191125770139,0.0201627689597109,0.0201909604219889,TRUE,FALSE,0.472389078203692,0.0776109217963085,0.765030806179771,0.972495715042787,0.0202191125770139,0.0202191125770139,0.0202191125770139,0.0887150277133464,1.28550196418076,0.0109092704834087,0.967,4.0273390603422,0.000152818929614236,0.0219434295198618,-0.0095,-0.013,-1899.44876697935,656.525431378685,0.00519920587454281,0.0468324036345388,12.4,-151.11697791104,-136.087247907546,0.0724117159217657,-0.0266414432125499,9.87
"C","high",500,6,"gen-C__fit-N__tau-high__n-500__rep-006","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.55,4,21025737,21025744,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2682.09167695615,597.875937176429,-2084.21573977972,4174.43147955945,4191.23418693807,18.01,3,1.99652666990061,0.507766988969901,-0.00347333009939121,0.00776698896990069,0.00601623385673695,TRUE,TRUE,0.530029979271869,0.0199700207281311,0.781889279125412,0.994147079247173,-0.00347333009939121,0.00347333009939121,0.00347333009939121,0.0151322544994037,1.34104583847808,0.00186911926413857,0.945,3.88915593318476,0.463975837386711,0.00305334559633064,0.003,-0.00700000000000001,-1865.48239889538,817.350230644089,0.00178473577982274,0.010661695508807,20.34,-218.73334088434,-219.47429346766,0.0181852849483084,-0.00464546165207005,-2.33
"C","high",500,6,"gen-C__fit-C__tau-high__n-500__rep-006","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.55,4,21025744,21025744,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2682.83262953946,817.350230644089,-1865.48239889538,3736.96479779075,3753.76750516938,20.34,3,1.9849289659532,0.499544549667591,-0.0150710340467979,-0.000455450332408514,0.010661695508807,TRUE,TRUE,0.548215264220177,0.00178473577982274,0.780751914445726,0.994206572436369,-0.0150710340467979,0.0150710340467979,0.0150710340467979,0.0263925522594133,1.34141631476973,-0.00327216826996701,0.944,3.80644422623671,0.271311687037775,0.00472753878729859,0.0055,-0.0025,-1865.48239889538,817.350230644089,0.00178473577982274,0.010661695508807,20.34,0,0,0,0,0
"N","moderate",50,7,"gen-N__fit-N__tau-moderate__n-50__rep-007","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.25,4,21031136,21031136,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-256.219733728821,10.5859084954155,-245.633825233405,497.26765046681,507.162602566454,6.27,3,1.97095787781284,0.47972979972858,-0.0290421221871584,-0.0202702002714201,0.0250432214399158,TRUE,TRUE,0.230349800726103,0.0196501992738967,0.75171074060099,0.942846973787309,-0.0290421221871584,0.0290421221871584,0.0290421221871584,0.102522265410108,1.2810986686441,-0.0128780476600145,0.96,3.63534376101521,0.94826132568086,0.00289209447179278,0.025,0.005,-245.633825233405,10.5859084954155,0.0196501992738967,0.0250432214399158,6.27,0,0,0,0,0
"N","moderate",50,7,"gen-N__fit-C__tau-moderate__n-50__rep-007","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.25,4,21031143,21031136,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-256.235298260302,13.7340282257521,-242.50127003455,491.002540069099,500.897492168743,6.65,3,1.97787472313377,0.479883603478431,-0.0221252768662292,-0.020116396521569,0.0211447072032257,TRUE,TRUE,0.228057426085457,0.021942573914543,0.752817435852339,0.942923320937067,-0.0221252768662292,0.0221252768662292,0.0221252768662292,0.0907476207590641,1.28117649130151,-0.0114352680249022,0.96,3.64922807142638,0.942314948256847,0.00484199624517379,0.03,0.005,-245.633825233405,10.5859084954155,0.0196501992738967,0.0250432214399158,6.27,3.13255519885499,3.1481197303366,0.0022923746406463,-0.0038985142366901,0.380000000000001
"C","moderate",50,7,"gen-C__fit-N__tau-moderate__n-50__rep-007","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.25,4,21031236,21031243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-261.561977210032,11.1164987692368,-250.445478440795,506.890956881591,516.785908981235,9.86,3,1.98155441281736,0.498690469454994,-0.0184455871826446,-0.00130953054500599,0.0130758280189219,TRUE,TRUE,0.246872284662075,0.00312771533792544,0.763849466246633,1.00318318542891,-0.0184455871826446,0.0184455871826446,0.0184455871826446,0.0343125446717454,1.30780988605016,-0.00425158379833268,0.95,3.7937324583711,0.832010189118119,0.00980802060634123,0,0,-244.462174577726,17.0520160774122,0.0141654385983394,0.0218521872531423,12.4,-5.98330386306901,-5.9355173081754,-0.011037723260414,-0.0087763592342204,-2.54
"C","moderate",50,7,"gen-C__fit-C__tau-moderate__n-50__rep-007","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.25,4,21031243,21031243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-261.514190655139,17.0520160774122,-244.462174577726,494.924349155453,504.819301255097,12.4,3,1.96909987376905,0.499532694528288,-0.0309001262309541,-0.000467305471712254,0.0218521872531423,TRUE,TRUE,0.264165438598339,0.0141654385983394,0.762429983497732,1.00295418952945,-0.0309001262309541,0.0309001262309541,0.0309001262309541,0.0528520269409891,1.30757095327569,-0.00650764959249972,0.95,3.7760031381781,0.89572357080824,0.00617016224916955,0,0,-244.462174577726,17.0520160774122,0.0141654385983394,0.0218521872531423,12.4,0,0,0,0,0
"N","high",50,7,"gen-N__fit-N__tau-high__n-50__rep-007","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.55,4,21031137,21031137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-264.360525605879,56.2437831597641,-208.116742446115,422.233484892229,432.128436991873,8.81,3,2.01193598572773,0.500713229792503,0.0119359857277344,0.000713229792502879,0.00845507102363995,TRUE,TRUE,0.526110438072801,0.0238895619271988,0.751228364264437,0.945736778343226,0.0119359857277344,0.0119359857277344,0.0119359857277344,0.0218733501472226,1.32180262802939,0.0027395106901823,0.94,3.86690297452444,0.875166195399673,0.00340520110275533,0.015,-0.01,-208.116742446115,56.2437831597641,0.0238895619271988,0.00845507102363995,8.81,0,0,0,0,0
"N","high",50,7,"gen-N__fit-C__tau-high__n-50__rep-007","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.55,4,21031144,21031137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,"Analytical Hessian vcov failed; falling back to numerical Hessian. Reason: Hessian-based inference is unavailable (information_not_positive_definite). The fitted model is unchanged.",-264.674855187842,45.326986411189,-219.347868776653,444.695737553305,454.590689652949,9.33,3,2.05140278781009,0.502834693995345,0.051402787810086,0.00283469399534453,0.0364024867604946,TRUE,TRUE,0.403279981726393,0.146720018273607,0.755569712493496,0.947382198665357,0.051402787810086,0.051402787810086,0.051402787810086,0.0937049907473018,1.32337427593921,0.01189292010303,0.945,3.95879512229584,0.871404724265553,0.00700063092813263,0.015,-0.015,-208.116742446115,56.2437831597641,0.0238895619271988,0.00845507102363995,8.81,-11.231126330538,-10.9167967485751,0.122830456346408,0.0279474157368547,0.52
"C","high",50,7,"gen-C__fit-N__tau-high__n-50__rep-007","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.55,4,21031237,21031244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-265.468325408169,54.1751250208553,-211.293200387313,428.586400774626,438.481352874271,11.1,3,1.94630782994297,0.499759198190314,-0.0536921700570301,-0.000240801809685887,0.037966479366308,TRUE,TRUE,0.490560585714332,0.0594394142856677,0.790179193808813,1.01171847353335,-0.0536921700570301,0.0536921700570301,0.0536921700570301,0.0903094103718303,1.32734162704084,-0.0110042949994291,0.945,3.73392180976356,0.918202893578075,0.000843067709964118,-0.01,0.015,-185.932516606705,79.445382321548,0.00720250437952674,0.0314336729501533,14.17,-25.360683780608,-25.2702573006927,0.052236909906141,0.0065328064161547,-3.07
"C","high",50,7,"gen-C__fit-C__tau-high__n-50__rep-007","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.55,4,21031244,21031244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-265.377898928253,79.445382321548,-185.932516606705,377.86503321341,387.759985313054,14.17,3,1.95657351683042,0.509502218151391,-0.0434264831695796,0.00950221815139074,0.0314336729501533,TRUE,TRUE,0.557202504379527,0.00720250437952674,0.791524770003524,1.01154722920601,-0.0434264831695796,0.0434264831695796,0.0434264831695796,0.0474356899340123,1.32688949464126,-0.00575193090029635,0.95,3.82382096044365,0.960492318842975,4.83838089647692e-05,-0.015,0.015,-185.932516606705,79.445382321548,0.00720250437952674,0.0314336729501533,14.17,0,0,0,0,0
"N","moderate",150,7,"gen-N__fit-N__tau-moderate__n-150__rep-007","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.25,4,21032136,21032136,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-750.535649532972,24.9976852583806,-725.537964274591,1457.07592854918,1470.26671751483,7.62,3,1.94555871316573,0.470378274928995,-0.0544412868342745,-0.0296217250710046,0.0438252228080699,TRUE,FALSE,0.217530184489623,0.0324698155103769,0.721279513297109,0.910735581022275,-0.0544412868342745,0.0544412868342745,0.0544412868342745,0.168883200256097,1.25089274922162,-0.021120376263991,0.951666666666667,3.5210525916976,0.759569222079727,0.000121637360715798,-0.00833333333333334,0.00166666666666666,-725.537964274591,24.9976852583806,0.0324698155103769,0.0438252228080699,7.62,0,0,0,0,0
"N","moderate",150,7,"gen-N__fit-C__tau-moderate__n-150__rep-007","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.25,4,21032143,21032136,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-750.674857587053,12.5602630842203,-738.114594502833,1482.22918900567,1495.41997797131,8.23,3,1.95392811578574,0.475764103215621,-0.0460718842142596,-0.0242358967843786,0.0368103056765031,TRUE,TRUE,0.141890473104266,0.108109526895734,0.7222380235916,0.910753573133209,-0.0460718842142596,0.0460718842142596,0.0460718842142596,0.140988034727192,1.25112476264509,-0.0176253088696755,0.953333333333333,3.57522612700247,0.796617041177654,0.00154344435453813,-0.00833333333333334,0.00166666666666666,-725.537964274591,24.9976852583806,0.0324698155103769,0.0438252228080699,7.62,-12.576630228242,-12.4374221741603,0.0756397113853571,-0.0070149171315668,0.61
"C","moderate",150,7,"gen-C__fit-N__tau-moderate__n-150__rep-007","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.25,4,21032236,21032243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-829.090686301108,56.4664787314265,-772.624207569681,1551.24841513936,1564.43920410501,10.3,3,2.00264634939511,0.535676081979955,0.00264634939511321,0.0356760819799549,0.0252961063264831,TRUE,FALSE,0.30409658653247,0.05409658653247,0.838676870622886,1.0620194046157,0.00264634939511321,0.00264634939511321,0.00264634939511321,0.100696396824858,1.38181781050185,0.0120904730287222,0.945,4.10611984783724,0.89177756191052,0.00583907491735974,0.0116666666666667,-0.00833333333333334,-754.409465276125,74.8962136878272,0.0371397501095275,0.0238122646547988,13.07,-18.2147422935559,-18.4297349564007,0.0169568364229425,0.0014838416716843,-2.77
"C","moderate",150,7,"gen-C__fit-C__tau-moderate__n-150__rep-007","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.25,4,21032243,21032243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,"Analytical Hessian vcov failed; falling back to numerical Hessian. Reason: Hessian-based inference is unavailable (information_not_positive_definite). The fitted model is unchanged.",-829.305678963952,74.8962136878272,-754.409465276125,1514.81893055225,1528.0097195179,13.07,3,2.01075743860517,0.531911211362723,0.0107574386051694,0.0319112113627228,0.0238122646547988,TRUE,TRUE,0.287139750109527,0.0371397501095275,0.839915631277473,1.06221482753888,0.0107574386051694,0.0107574386051694,0.0107574386051694,0.104454223260241,1.38217613160659,0.0126313047261706,0.945,4.09505520700172,0.739697603503323,0.00861336072501906,0.0133333333333333,-0.00833333333333334,-754.409465276125,74.8962136878272,0.0371397501095275,0.0238122646547988,13.07,0,0,0,0,0
"N","high",150,7,"gen-N__fit-N__tau-high__n-150__rep-007","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.55,4,21032137,21032137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-818.856611342942,200.344221248567,-618.512390094375,1243.02478018875,1256.2155691544,7.91,3,2.03621671939611,0.51195423600249,0.0362167193961094,0.0119542360024903,0.0269680785579893,TRUE,TRUE,0.560021723656796,0.0100217236567964,0.813903745657877,1.01589661990512,0.0362167193961094,0.0362167193961094,0.0362167193961094,0.0933399683739942,1.3647610189049,0.0116551913644563,0.963333333333333,3.99783367494865,0.373620060699282,0.00355562283417554,0.00166666666666666,0.005,-618.512390094375,200.344221248567,0.0100217236567964,0.0269680785579893,7.91,0,0,0,0,0
