"generating_copula","tau_label","target_tau","n_subject","rep","n_candidates_expected","n_candidate_rows","n_candidates_attempted","n_candidates_usable","n_candidates_failed","all_candidates_present_once","selection_eligible","missing_candidates","duplicate_candidates","failed_candidates","failure_reasons","best_aic_copula","best_bic_copula","best_loglik_copula","aic_gap_to_runner_up","close_aic"
"N","high",0.55,150,15,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",113.78450565057,FALSE
"N","high",0.55,150,16,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",82.1075084338302,FALSE
"N","high",0.55,150,17,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",72.3492385550001,FALSE
"N","high",0.55,150,18,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",91.40686142497,FALSE
"N","high",0.55,150,19,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",103.30028401621,FALSE
"N","high",0.55,150,20,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",114.99051150527,FALSE
"N","high",0.55,150,21,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",70.4059971801298,FALSE
"N","high",0.55,150,22,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",97.7402832789298,FALSE
"N","high",0.55,150,23,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",101.71721756383,FALSE
"N","high",0.55,150,24,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",86.0652731955602,FALSE
"N","high",0.55,150,25,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",115.09303103199,FALSE
"N","high",0.55,150,26,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",62.5539439373701,FALSE
"N","high",0.55,150,27,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",90.6340593600198,FALSE
"N","high",0.55,150,28,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",87.6412040228499,FALSE
"N","high",0.55,150,29,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",142.78385119317,FALSE
"N","high",0.55,150,30,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",76.6480765859599,FALSE
"N","high",0.55,150,31,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",56.6622859051199,FALSE
"N","high",0.55,150,32,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",91.5054627683799,FALSE
"N","high",0.55,150,33,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",90.76249004295,FALSE
"N","high",0.55,150,34,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",95.5021626816399,FALSE
"N","high",0.55,150,35,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",106.33109095783,FALSE
"N","high",0.55,150,36,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",62.30039259306,FALSE
"N","high",0.55,150,37,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",79.34014846626,FALSE
"N","high",0.55,150,38,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",70.2946262102801,FALSE
"N","high",0.55,150,39,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",112.79086377932,FALSE
"N","high",0.55,150,40,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",88.5329236299001,FALSE
"N","high",0.55,150,41,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",90.4261599552899,FALSE
"N","high",0.55,150,42,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",52.8472262341002,FALSE
"N","high",0.55,150,43,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",100.36041050469,FALSE
"N","high",0.55,150,44,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",93.0227324631401,FALSE
"N","high",0.55,150,45,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",131.53970407195,FALSE
"N","high",0.55,150,46,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",65.1896047155899,FALSE
"N","high",0.55,150,47,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",91.41374578264,FALSE
"N","high",0.55,150,48,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",53.20358020048,FALSE
"N","high",0.55,150,49,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",72.80364155746,FALSE
"N","high",0.55,150,50,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",96.21372596014,FALSE
"N","high",0.55,150,51,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",97.32000149231,FALSE
"N","high",0.55,150,52,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",79.5457852423401,FALSE
"N","high",0.55,150,53,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",108.5961768668,FALSE
"N","high",0.55,150,54,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",90.8891649250199,FALSE
"N","high",0.55,150,55,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",131.75282421676,FALSE
"N","high",0.55,150,56,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",93.91958923691,FALSE
"N","high",0.55,150,57,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",58.0405459378501,FALSE
"N","high",0.55,150,58,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",101.01397536392,FALSE
"N","high",0.55,150,59,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",88.6734613543199,FALSE
"N","high",0.55,150,60,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",116.61170742204,FALSE
"N","high",0.55,150,61,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",89.2399240428299,FALSE
"N","high",0.55,150,62,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",70.6807235965598,FALSE
"N","high",0.55,150,63,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",83.9561538974701,FALSE
"N","high",0.55,150,64,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",82.16558289564,FALSE
"N","high",0.55,150,65,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",111.66804230244,FALSE
"N","high",0.55,150,66,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",89.5653496309999,FALSE
"N","high",0.55,150,67,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",69.0168464058502,FALSE
"N","high",0.55,150,68,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",103.28329330998,FALSE
"N","high",0.55,150,69,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",78.1419022528698,FALSE
"N","high",0.55,150,70,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",76.8797522402101,FALSE
"N","high",0.55,150,71,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",108.09740289599,FALSE
"N","high",0.55,150,72,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",80.36845015617,FALSE
"N","high",0.55,150,73,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",125.71769666147,FALSE
"N","high",0.55,150,74,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",61.8520487513699,FALSE
"N","high",0.55,150,75,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",84.14325110753,FALSE
"N","high",0.55,150,76,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",64.25329157531,FALSE
"N","high",0.55,150,77,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",73.34034864562,FALSE
"N","high",0.55,150,78,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",75.84011143515,FALSE
"N","high",0.55,150,79,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",82.1045363221001,FALSE
"N","high",0.55,150,80,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",90.10479863622,FALSE
"N","high",0.55,150,81,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",79.9776991697099,FALSE
"N","high",0.55,150,82,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",69.4428602006801,FALSE
"N","high",0.55,150,83,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",76.6536746849802,FALSE
"N","high",0.55,150,84,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",75.3512976669499,FALSE
"N","high",0.55,150,85,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",89.7454853306899,FALSE
"N","high",0.55,150,86,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",89.38507868172,FALSE
"N","high",0.55,150,87,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",85.79445172433,FALSE
"N","high",0.55,150,88,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",95.9988374854199,FALSE
"N","high",0.55,150,89,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",86.61714418669,FALSE
"N","high",0.55,150,90,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",100.93096966181,FALSE
"N","high",0.55,150,91,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",110.24623433697,FALSE
"N","high",0.55,150,92,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",96.3183805374601,FALSE
"N","high",0.55,150,93,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",87.3796784756098,FALSE
"N","high",0.55,150,94,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",48.8043862544,FALSE
"N","high",0.55,150,95,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",78.27050540503,FALSE
"N","high",0.55,150,96,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",120.37171735844,FALSE
"N","high",0.55,150,97,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",72.92507495825,FALSE
"N","high",0.55,150,98,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",49.30223098845,FALSE
"N","high",0.55,150,99,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",79.7108215768501,FALSE
"N","high",0.55,150,100,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",73.9733811830502,FALSE
"N","high",0.55,500,1,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",271.33246785129,FALSE
"N","high",0.55,500,2,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",228.80067394322,FALSE
"N","high",0.55,500,3,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",296.65562479784,FALSE
"N","high",0.55,500,4,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",366.21015418373,FALSE
"N","high",0.55,500,5,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",289.99206463136,FALSE
"N","high",0.55,500,6,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",302.23395582208,FALSE
"N","high",0.55,500,7,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",305.61826141976,FALSE
"N","high",0.55,500,8,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",324.06823920817,FALSE
"N","high",0.55,500,9,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",254.77682114532,FALSE
"N","high",0.55,500,10,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",286.71877033153,FALSE
"N","high",0.55,500,11,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",256.85191169205,FALSE
"N","high",0.55,500,12,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",327.84189016768,FALSE
"N","high",0.55,500,13,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",262.39929299553,FALSE
"N","high",0.55,500,14,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",278.20179981984,FALSE
"N","high",0.55,500,15,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",319.95290603219,FALSE
"N","high",0.55,500,16,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",304.1918498369,FALSE
"N","high",0.55,500,17,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",314.78051880915,FALSE
"N","high",0.55,500,18,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",361.27250184542,FALSE
"N","high",0.55,500,19,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",272.4530924452,FALSE
"N","high",0.55,500,20,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",283.15664775273,FALSE
"N","high",0.55,500,21,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",293.47306510345,FALSE
"N","high",0.55,500,22,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",268.40473632664,FALSE
"N","high",0.55,500,23,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",358.75013834798,FALSE
"N","high",0.55,500,24,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",309.51504783231,FALSE
"N","high",0.55,500,25,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",272.55626444996,FALSE
"N","high",0.55,500,26,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",379.15659266625,FALSE
"N","high",0.55,500,27,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",279.15620236691,FALSE
"N","high",0.55,500,28,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",339.04006788225,FALSE
"N","high",0.55,500,29,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",277.75171194592,FALSE
"N","high",0.55,500,30,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",306.28244327337,FALSE
"N","high",0.55,500,31,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",294.16529989572,FALSE
"N","high",0.55,500,32,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",309.35597202377,FALSE
"N","high",0.55,500,33,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",346.877079256079,FALSE
"N","high",0.55,500,34,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",256.36499458598,FALSE
"N","high",0.55,500,35,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",297.71535837675,FALSE
"N","high",0.55,500,36,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",275.525783615501,FALSE
"N","high",0.55,500,37,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",297.69118091768,FALSE
"N","high",0.55,500,38,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",348.31663994422,FALSE
"N","high",0.55,500,39,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",279.8506469887,FALSE
"N","high",0.55,500,40,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",341.80681084017,FALSE
"N","high",0.55,500,41,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",341.671191218169,FALSE
"N","high",0.55,500,42,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",304.20346966669,FALSE
"N","high",0.55,500,43,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",291.86991339734,FALSE
"N","high",0.55,500,44,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",320.97237543409,FALSE
"N","high",0.55,500,45,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",267.07425985563,FALSE
"N","high",0.55,500,46,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",306.02627571024,FALSE
"N","high",0.55,500,47,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",292.11615514347,FALSE
"N","high",0.55,500,48,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",321.82193902937,FALSE
"N","high",0.55,500,49,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",265.1047297154,FALSE
"N","high",0.55,500,50,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",293.8936610239,FALSE
"N","high",0.55,500,51,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",314.30175649688,FALSE
"N","high",0.55,500,52,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",315.76932183342,FALSE
"N","high",0.55,500,53,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",310.9035813423,FALSE
"N","high",0.55,500,54,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",282.07917448236,FALSE
"N","high",0.55,500,55,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",337.40548416602,FALSE
"N","high",0.55,500,56,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",323.08704672995,FALSE
"N","high",0.55,500,57,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",331.21580194344,FALSE
"N","high",0.55,500,58,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",380.58873572404,FALSE
"N","high",0.55,500,59,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",295.18631753625,FALSE
"N","high",0.55,500,60,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",270.77453783149,FALSE
"N","high",0.55,500,61,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",286.52622341066,FALSE
"N","high",0.55,500,62,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",370.07872740047,FALSE
"N","high",0.55,500,63,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",275.30791465621,FALSE
"N","high",0.55,500,64,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",341.79237853055,FALSE
"N","high",0.55,500,65,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",331.14872805398,FALSE
"N","high",0.55,500,66,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",292.86678504822,FALSE
"N","high",0.55,500,67,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",326.26733129375,FALSE
"N","high",0.55,500,68,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",276.29531065504,FALSE
"N","high",0.55,500,69,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",318.32939412413,FALSE
"N","high",0.55,500,70,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",235.96977718308,FALSE
"N","high",0.55,500,71,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",257.21276483712,FALSE
"N","high",0.55,500,72,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",315.03962945673,FALSE
"N","high",0.55,500,73,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",254.98305504882,FALSE
"N","high",0.55,500,74,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",307.857470937131,FALSE
"N","high",0.55,500,75,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",296.5214958308,FALSE
"N","high",0.55,500,76,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",333.33694020554,FALSE
"N","high",0.55,500,77,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",371.61466649157,FALSE
"N","high",0.55,500,78,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",287.73860831014,FALSE
"N","high",0.55,500,79,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",268.01326599328,FALSE
"N","high",0.55,500,80,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",284.15793478735,FALSE
"N","high",0.55,500,81,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",301.10737059241,FALSE
"N","high",0.55,500,82,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",309.5821903787,FALSE
"N","high",0.55,500,83,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",345.84217145943,FALSE
"N","high",0.55,500,84,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",348.07598991626,FALSE
"N","high",0.55,500,85,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",391.13415027672,FALSE
"N","high",0.55,500,86,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",284.38620442814,FALSE
"N","high",0.55,500,87,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",361.594016157,FALSE
"N","high",0.55,500,88,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",294.42575193105,FALSE
"N","high",0.55,500,89,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",326.85852022326,FALSE
"N","high",0.55,500,90,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",344.98704250684,FALSE
"N","high",0.55,500,91,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",304.34920723279,FALSE
"N","high",0.55,500,92,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",242.07537866776,FALSE
"N","high",0.55,500,93,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",292.35739232048,FALSE
"N","high",0.55,500,94,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",289.32773772819,FALSE
"N","high",0.55,500,95,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",331.16036110128,FALSE
"N","high",0.55,500,96,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",246.14216649634,FALSE
"N","high",0.55,500,97,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",297.27885749054,FALSE
"N","high",0.55,500,98,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",285.44130787761,FALSE
"N","high",0.55,500,99,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",281.86821844424,FALSE
"N","high",0.55,500,100,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",265.35783586695,FALSE
"N","moderate",0.25,50,1,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",7.14474839990697,FALSE
"N","moderate",0.25,50,2,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",10.71393857624,FALSE
"N","moderate",0.25,50,3,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",10.823994714451,FALSE
"N","moderate",0.25,50,4,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",4.2657874726799,FALSE
"N","moderate",0.25,50,5,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",0.846568418691959,TRUE
"N","moderate",0.25,50,6,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",2.11517014095602,FALSE
"N","moderate",0.25,50,7,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",6.265110397711,FALSE
"N","moderate",0.25,50,8,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",6.84543886362201,FALSE
"N","moderate",0.25,50,9,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",7.79960415859296,FALSE
"N","moderate",0.25,50,10,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",5.83588280308709,FALSE
"N","moderate",0.25,50,11,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",6.10478758350104,FALSE
"N","moderate",0.25,50,12,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",2.24750238681804,FALSE
"N","moderate",0.25,50,13,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",11.2616189577919,FALSE
"N","moderate",0.25,50,14,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",3.086208602704,FALSE
"N","moderate",0.25,50,15,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",11.014740102238,FALSE
"N","moderate",0.25,50,16,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",0.703293125641039,TRUE
"N","moderate",0.25,50,17,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",9.89335615859596,FALSE
"N","moderate",0.25,50,18,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",6.01636067738696,FALSE
"N","moderate",0.25,50,19,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",6.35178258065702,FALSE
"N","moderate",0.25,50,20,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",8.720465190097,FALSE
"N","moderate",0.25,50,21,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",1.591942420718,TRUE
"N","moderate",0.25,50,22,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",6.32058095070005,FALSE
"N","moderate",0.25,50,23,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",0.981352052948068,TRUE
"N","moderate",0.25,50,24,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",8.99666460454193,FALSE
"N","moderate",0.25,50,25,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",5.74092838378704,FALSE
"N","moderate",0.25,50,26,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",1.60844917561803,TRUE
"N","moderate",0.25,50,27,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",8.74326412361097,FALSE
"N","moderate",0.25,50,28,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",16.8772777513919,FALSE
"N","moderate",0.25,50,29,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",15.811256817796,FALSE
"N","moderate",0.25,50,30,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",0.000348257220025516,TRUE
"N","moderate",0.25,50,31,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",8.57730751272999,FALSE
"N","moderate",0.25,50,32,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",1.64166760536807,TRUE
"N","moderate",0.25,50,33,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",0.503030382730969,TRUE
"N","moderate",0.25,50,34,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",20.70628330696,FALSE
"N","moderate",0.25,50,35,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",3.69047901912893,FALSE
"N","moderate",0.25,50,36,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",6.81355885718597,FALSE
"N","moderate",0.25,50,37,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",3.10436307876807,FALSE
"N","moderate",0.25,50,38,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",0.191131333354974,TRUE
"N","moderate",0.25,50,39,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",11.9636202099089,FALSE
"N","moderate",0.25,50,40,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",11.507532137427,FALSE
"N","moderate",0.25,50,41,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",0.598444265940998,TRUE
"N","moderate",0.25,50,42,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",6.25499049064001,FALSE
"N","moderate",0.25,50,43,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",3.06394255295697,FALSE
"N","moderate",0.25,50,44,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",6.35621596376706,FALSE
"N","moderate",0.25,50,45,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",2.59205894466106,FALSE
"N","moderate",0.25,50,46,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",6.03780740281002,FALSE
"N","moderate",0.25,50,47,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",12.4970491136061,FALSE
"N","moderate",0.25,50,48,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",6.30713178988498,FALSE
"N","moderate",0.25,50,49,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",11.54675466116,FALSE
"N","moderate",0.25,50,50,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",8.73277770794391,FALSE
"N","moderate",0.25,50,51,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",1.19631657568004,TRUE
"N","moderate",0.25,50,52,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",1.14821322755699,TRUE
"N","moderate",0.25,50,53,2,2,2,2,0,TRUE,TRUE,"","","","","C","C","C",1.14440487633601,TRUE
"N","moderate",0.25,50,54,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",1.3779957702709,TRUE
"N","moderate",0.25,50,55,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",7.41429103376493,FALSE
"N","moderate",0.25,50,56,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",9.00825216412193,FALSE
"N","moderate",0.25,50,57,2,2,2,2,0,TRUE,TRUE,"","","","","N","N","N",3.68072772524704,FALSE
