"generator","scenario","correlation","correlation_level","n_time","family","gamlss_family","rep","seed","method","success","fit_success","sandwich_success","elapsed_sec","fit_elapsed_sec","sandwich_elapsed_sec","error","warning"
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",6,20260758,"rs_joint_sandwich",TRUE,TRUE,TRUE,19.9336121082306,15.8366980552673,4.09691405296326,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",7,20260759,"rs_joint_sandwich",TRUE,TRUE,TRUE,20.1249289512634,15.9954199790955,4.12950897216797,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",8,20260760,"rs_joint_sandwich",TRUE,TRUE,TRUE,22.7429802417755,18.8497531414032,3.89322710037231,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",9,20260761,"rs_joint_sandwich",TRUE,TRUE,TRUE,17.8131430149078,13.6203849315643,4.19275808334351,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",10,20260762,"rs_joint_sandwich",TRUE,TRUE,TRUE,31.7323999404907,27.3631660938263,4.36923384666443,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",11,20260763,"rs_joint_sandwich",TRUE,TRUE,TRUE,22.1245586872101,17.9708468914032,4.15371179580688,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",12,20260764,"rs_joint_sandwich",TRUE,TRUE,TRUE,27.7476258277893,23.3472728729248,4.4003529548645,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",13,20260765,"rs_joint_sandwich",TRUE,TRUE,TRUE,15.3356809616089,10.9370851516724,4.39859580993652,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",14,20260766,"rs_joint_sandwich",TRUE,TRUE,TRUE,26.8091928958893,22.5611929893494,4.24799990653992,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",15,20260767,"rs_joint_sandwich",TRUE,TRUE,TRUE,22.0173122882843,17.4475901126862,4.56972217559814,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",16,20260768,"rs_joint_sandwich",TRUE,TRUE,TRUE,33.1822350025177,28.1959691047668,4.98626589775085,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",17,20260769,"rs_joint_sandwich",TRUE,TRUE,TRUE,30.3031768798828,25.6383950710297,4.66478180885315,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",18,20260770,"rs_joint_sandwich",TRUE,TRUE,TRUE,24.4293990135193,19.2125689983368,5.2168300151825,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",19,20260771,"rs_joint_sandwich",TRUE,TRUE,TRUE,28.8358597755432,24.2254369258881,4.61042284965515,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_exchangeable_high_t20","exchangeable","high",20,"binary","BI",20,20260772,"rs_joint_sandwich",TRUE,TRUE,TRUE,24.6159996986389,19.4343798160553,5.18161988258362,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",1,20260773,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.7991988658905,4.85447096824646,0.944727897644043,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",2,20260774,"rs_joint_sandwich",TRUE,TRUE,TRUE,4.38739514350891,3.4321620464325,0.955233097076416,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",3,20260775,"rs_joint_sandwich",TRUE,TRUE,TRUE,4.91125798225403,3.92488789558411,0.986370086669922,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",4,20260776,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.18720626831055,4.16024708747864,1.02695918083191,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",5,20260777,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.10784792900085,4.91678786277771,1.19106006622314,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",6,20260778,"rs_joint_sandwich",TRUE,TRUE,TRUE,4.90156078338623,3.85948586463928,1.04207491874695,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",7,20260779,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.62865591049194,5.64032196998596,0.988333940505981,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",8,20260780,"rs_joint_sandwich",TRUE,TRUE,TRUE,7.56539416313171,6.44322609901428,1.12216806411743,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",9,20260781,"rs_joint_sandwich",TRUE,TRUE,TRUE,4.57550477981567,3.56504392623901,1.01046085357666,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",10,20260782,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.61779403686523,4.57047510147095,1.04731893539429,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",11,20260783,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.06138110160828,4.09027910232544,0.971101999282837,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",12,20260784,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.39919710159302,5.43275213241577,0.966444969177246,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",13,20260785,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.49444007873535,4.48539805412292,1.00904202461243,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",14,20260786,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.12556910514832,5.11324000358582,1.0123291015625,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",15,20260787,"rs_joint_sandwich",TRUE,TRUE,TRUE,4.78255987167358,3.83336782455444,0.949192047119141,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",16,20260788,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.20358204841614,5.20936799049377,0.994214057922363,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",17,20260789,"rs_joint_sandwich",TRUE,TRUE,TRUE,3.80872011184692,2.7569739818573,1.05174612998962,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",18,20260790,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.0769248008728,5.0209219455719,1.0560028553009,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",19,20260791,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.92053174972534,4.92728686332703,0.993244886398315,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gaussian","NO",20,20260792,"rs_joint_sandwich",TRUE,TRUE,TRUE,4.51355195045471,3.55684900283813,0.956702947616577,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",1,20260793,"rs_joint_sandwich",TRUE,TRUE,TRUE,7.05067110061646,5.96851420402527,1.08215689659119,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",2,20260794,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.46216201782227,5.45308613777161,1.00907588005066,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",3,20260795,"rs_joint_sandwich",TRUE,TRUE,TRUE,8.85488820075989,7.75972318649292,1.09516501426697,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",4,20260796,"rs_joint_sandwich",TRUE,TRUE,TRUE,9.18015599250793,8.12949395179749,1.05066204071045,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",5,20260797,"rs_joint_sandwich",TRUE,TRUE,TRUE,7.11418199539185,6.07300305366516,1.04117894172668,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",6,20260798,"rs_joint_sandwich",TRUE,TRUE,TRUE,5.94894289970398,4.87141704559326,1.07752585411072,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",7,20260799,"rs_joint_sandwich",TRUE,TRUE,TRUE,8.02701210975647,6.78084516525269,1.24616694450378,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",8,20260800,"rs_joint_sandwich",TRUE,TRUE,TRUE,8.05695104598999,6.85309195518494,1.20385909080505,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",9,20260801,"rs_joint_sandwich",TRUE,TRUE,TRUE,7.28683972358704,6.30004382133484,0.986795902252197,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",10,20260802,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.74510908126831,5.64253711700439,1.10257196426392,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",11,20260803,"rs_joint_sandwich",TRUE,TRUE,TRUE,7.63135266304016,6.55773687362671,1.07361578941345,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",12,20260804,"rs_joint_sandwich",TRUE,TRUE,TRUE,8.0883150100708,6.91868901252747,1.16962599754333,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",13,20260805,"rs_joint_sandwich",TRUE,TRUE,TRUE,7.14532923698425,6.06450009346008,1.08082914352417,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",14,20260806,"rs_joint_sandwich",TRUE,TRUE,TRUE,7.16839671134949,5.86120080947876,1.30719590187073,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",15,20260807,"rs_joint_sandwich",TRUE,TRUE,TRUE,9.87998175621033,8.77451395988464,1.10546779632568,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",16,20260808,"rs_joint_sandwich",TRUE,TRUE,TRUE,8.44629788398743,7.56490993499756,0.881387948989868,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",17,20260809,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.88619613647461,5.68997097015381,1.1962251663208,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",18,20260810,"rs_joint_sandwich",TRUE,TRUE,TRUE,7.96531820297241,6.67428016662598,1.29103803634644,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",19,20260811,"rs_joint_sandwich",TRUE,TRUE,TRUE,8.53757405281067,7.31167197227478,1.22590208053589,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"gamma","GA",20,20260812,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.70661807060242,5.85466909408569,0.851948976516724,,""
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",1,20260833,"rs_joint_sandwich",TRUE,TRUE,TRUE,25.2086198329926,20.9937019348145,4.2149178981781,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",2,20260834,"rs_joint_sandwich",TRUE,TRUE,TRUE,24.6736841201782,20.2335810661316,4.44010305404663,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",3,20260835,"rs_joint_sandwich",TRUE,TRUE,TRUE,22.2062191963196,17.6087641716003,4.59745502471924,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",4,20260836,"rs_joint_sandwich",TRUE,TRUE,TRUE,23.1962790489197,17.014365196228,6.18191385269165,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",5,20260837,"rs_joint_sandwich",TRUE,TRUE,TRUE,22.3335869312286,17.9133908748627,4.42019605636597,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",6,20260838,"rs_joint_sandwich",TRUE,TRUE,TRUE,30.7820618152618,25.8425688743591,4.93949294090271,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",7,20260839,"rs_joint_sandwich",TRUE,TRUE,TRUE,25.152841091156,20.2224540710449,4.93038702011108,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",8,20260840,"rs_joint_sandwich",TRUE,TRUE,TRUE,21.8673329353333,16.7012450695038,5.16608786582947,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",9,20260841,"rs_joint_sandwich",TRUE,TRUE,TRUE,23.4477670192719,18.0287840366364,5.4189829826355,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",10,20260842,"rs_joint_sandwich",TRUE,TRUE,TRUE,25.3382019996643,19.8645739555359,5.47362804412842,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",11,20260843,"rs_joint_sandwich",TRUE,TRUE,TRUE,31.5067069530487,26.1577110290527,5.34899592399597,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",12,20260844,"rs_joint_sandwich",TRUE,TRUE,TRUE,34.3527860641479,28.7974610328674,5.55532503128052,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",13,20260845,"rs_joint_sandwich",TRUE,TRUE,TRUE,22.606861114502,17.7849659919739,4.82189512252808,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",14,20260846,"rs_joint_sandwich",TRUE,TRUE,TRUE,24.7317419052124,19.8529059886932,4.87883591651917,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",15,20260847,"rs_joint_sandwich",TRUE,TRUE,TRUE,30.0998890399933,24.7463459968567,5.3535430431366,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",16,20260848,"rs_joint_sandwich",TRUE,TRUE,TRUE,28.0225961208344,21.8358750343323,6.18672108650208,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",17,20260849,"rs_joint_sandwich",TRUE,TRUE,TRUE,29.4598369598389,22.9730739593506,6.48676300048828,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",18,20260850,"rs_joint_sandwich",TRUE,TRUE,TRUE,27.5520770549774,21.3941609859467,6.15791606903076,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",19,20260851,"rs_joint_sandwich",TRUE,TRUE,TRUE,31.7788157463074,26.7009339332581,5.07788181304932,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_moderate_t20","ar1","moderate",20,"binary","BI",20,20260852,"rs_joint_sandwich",TRUE,TRUE,TRUE,27.5998618602753,22.1265788078308,5.47328305244446,,"Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian. | Analytical Hessian for zero-heavy discrete margins may be numerically delicate; Analytical Hessian is not yet implemented for exact discrete rectangle likelihoods; falling back to numerical Hessian."
"external","external_ar1_high_t20","ar1","high",20,"gaussian","NO",1,20260853,"rs_joint_sandwich",TRUE,TRUE,TRUE,10.018500328064,8.82338118553162,1.19511914253235,,""
"external","external_ar1_high_t20","ar1","high",20,"gaussian","NO",2,20260854,"rs_joint_sandwich",TRUE,TRUE,TRUE,10.6671049594879,9.2063319683075,1.46077299118042,,""
"external","external_ar1_high_t20","ar1","high",20,"gaussian","NO",3,20260855,"rs_joint_sandwich",TRUE,TRUE,TRUE,10.170431137085,8.65434503555298,1.51608610153198,,""
"external","external_ar1_high_t20","ar1","high",20,"gaussian","NO",4,20260856,"rs_joint_sandwich",TRUE,TRUE,TRUE,6.81366777420044,5.62911581993103,1.18455195426941,,""
"external","external_ar1_high_t20","ar1","high",20,"gaussian","NO",5,20260857,"rs_joint_sandwich",TRUE,TRUE,TRUE,13.4232950210571,12.2372400760651,1.18605494499207,,""
"external","external_ar1_high_t20","ar1","high",20,"gaussian","NO",6,20260858,"rs_joint_sandwich",TRUE,TRUE,TRUE,11.8420910835266,10.6698999404907,1.17219114303589,,""
"external","external_ar1_high_t20","ar1","high",20,"gaussian","NO",7,20260859,"rs_joint_sandwich",TRUE,TRUE,TRUE,13.4843788146973,10.8032479286194,2.68113088607788,,""
"external","external_ar1_high_t20","ar1","high",20,"gaussian","NO",8,20260860,"rs_joint_sandwich",TRUE,TRUE,TRUE,16.2833621501923,14.7791512012482,1.50421094894409,,""
"external","external_ar1_high_t20","ar1","high",20,"gaussian","NO",9,20260861,"rs_joint_sandwich",TRUE,TRUE,TRUE,11.3148999214172,9.80232501029968,1.51257491111755,,""
"external","external_ar1_high_t20","ar1","high",20,"gaussian","NO",10,20260862,"rs_joint_sandwich",TRUE,TRUE,TRUE,10.13734126091,8.96499419212341,1.17234706878662,,""
"external","external_ar1_high_t20","ar1","high",20,"gaussian","NO",11,20260863,"rs_joint_sandwich",TRUE,TRUE,TRUE,18.647185087204,17.2608640193939,1.38632106781006,,""
