"scenario","n","d","rep","model","logLik","df","rosenblatt_ks","rosenblatt_cvm","rosenblatt_lag1_cor","abs_rosenblatt_lag1_cor","rosenblatt_normal_lag1_cor","abs_rosenblatt_normal_lag1_cor","rosenblatt_mean_abs_time_mean","rosenblatt_normal_mean_abs_time_mean"
"n500_d4_nbi_signal2",500,4,11,"gamlss",-4497.79533068794,20.9999999585338,0.131031783345447,12.3161668018916,0.638953859235385,0.638953859235385,0.651754899588216,0.651754899588216,0.0701156892052367,0.257371712047652
"n500_d4_nbi_signal2",500,4,11,"ours_rs_joint",-4099.39029082465,NA,0.0987633079921297,4.79223968325245,-0.0221112160374673,0.0221112160374673,-0.0206207102986286,0.0206207102986286,0.0383756890726554,0.146290751669152
"n500_d4_nbi_signal2",500,4,12,"gamlss",-4397.33787477879,21.0000000609508,0.131105345843776,13.0232979035891,0.606692397075199,0.606692397075199,0.606495502182076,0.606495502182076,0.073424788875029,0.26477780449897
"n500_d4_nbi_signal2",500,4,12,"ours_rs_joint",-4056.84057023593,NA,0.0912429990512141,5.09534806041999,-0.0187192988646606,0.0187192988646606,-0.0211403777782467,0.0211403777782467,0.0431455478248043,0.163255087096042
"n500_d4_nbi_signal2",500,4,13,"gamlss",-4477.51687498978,21.0000001324002,0.152142263149031,13.4845422167961,0.657318273593985,0.657318273593985,0.673681275682039,0.673681275682039,0.0723220226452092,0.264638741642978
"n500_d4_nbi_signal2",500,4,13,"ours_rs_joint",-4046.19241259214,NA,0.0954156233066268,4.98291268252238,-0.0301352943923042,0.0301352943923042,-0.0336877023139448,0.0336877023139448,0.0382894166464193,0.14672213579395
"n500_d4_nbi_signal2",500,4,14,"gamlss",-4389.38923705556,21.0000080876645,0.130989746607464,13.7663292564371,0.658528658467066,0.658528658467066,0.672141855335055,0.672141855335055,0.0744989950207779,0.269218914897796
"n500_d4_nbi_signal2",500,4,14,"ours_rs_joint",-3941.93781546362,NA,0.0988722559560512,5.04372574647868,-0.0784864314379893,0.0784864314379893,-0.0860331298677185,0.0860331298677185,0.0390762115118835,0.147313300607704
"n500_d4_nbi_signal2",500,4,15,"gamlss",-4438.26873444849,21.0000144826605,0.131914606885906,13.5093882491208,0.647990481160241,0.647990481160241,0.657583916890751,0.657583916890751,0.0736334536715011,0.268569315527695
"n500_d4_nbi_signal2",500,4,15,"ours_rs_joint",-4022.30604474124,NA,0.101734863792405,5.52772837555233,-0.0217564498129472,0.0217564498129472,-0.0378436158898953,0.0378436158898953,0.0410506322590706,0.152655692608121
"n500_d4_nbi_signal2",500,4,16,"gamlss",-4443.31223426824,21.0000053543311,0.12057815547829,13.1887264140327,0.631938686996515,0.631938686996515,0.647641968474205,0.647641968474205,0.073385576950134,0.264565914143495
"n500_d4_nbi_signal2",500,4,16,"ours_rs_joint",-4037.0853870448,NA,0.0875102267754408,4.61399890527527,-0.025592710209302,0.025592710209302,-0.0300436817406817,0.0300436817406817,0.038905334104209,0.149070553310617
"n500_d4_nbi_signal2",500,4,17,"gamlss",-4481.02042180757,21.0000001255275,0.13740528299998,13.1920479091189,0.667573882003674,0.667573882003674,0.676228136190219,0.676228136190219,0.0725458795572889,0.264916787527467
"n500_d4_nbi_signal2",500,4,17,"ours_rs_joint",-4026.82427779643,NA,0.104667220941196,5.23736023936091,-0.0396808362745776,0.0396808362745776,-0.0387340728979949,0.0387340728979949,0.0377859883207952,0.143735504051576
"n500_d4_nbi_signal2",500,4,18,"gamlss",-4392.73798775394,21.0000000867944,0.160030970398064,14.1715539758038,0.653740966199917,0.653740966199917,0.655266762806363,0.655266762806363,0.0752482080887014,0.273004351078047
"n500_d4_nbi_signal2",500,4,18,"ours_rs_joint",-3989.64033663418,NA,0.103958061696415,5.68321916839387,-0.0140515745553098,0.0140515745553098,-0.0288299118193737,0.0288299118193737,0.0417377461842809,0.156350385241876
"n500_d4_nbi_signal2",500,4,19,"gamlss",-4407.44544383469,21.0000042141237,0.157464891654132,15.0213993986878,0.646299705110709,0.646299705110709,0.670590394266543,0.670590394266543,0.0748988730948842,0.274800278055592
"n500_d4_nbi_signal2",500,4,19,"ours_rs_joint",-3984.75675525686,NA,0.101908881960998,5.493220380907,-0.046718072756598,0.046718072756598,-0.0351706942638356,0.0351706942638356,0.0393927703489476,0.152900462317434
"n500_d4_nbi_signal2",500,4,20,"gamlss",-4423.16232712087,21.0000000250905,0.140371023340613,13.8625533543226,0.644620643108032,0.644620643108032,0.655326020956993,0.655326020956993,0.0736662034360915,0.268705251175886
"n500_d4_nbi_signal2",500,4,20,"ours_rs_joint",-4005.70635885501,NA,0.105933382675498,6.36050681188984,-0.0289651327097882,0.0289651327097882,-0.0394436877297187,0.0394436877297187,0.0427025581247566,0.157597294250941
