"model","parameter","term","rep","estimate","std_error","true_value"
"ours_rs_joint","sigma","intercept",89,-0.437908213632327,0.0955840336162297,-0.45
"ours_rs_joint","sigma","x1",89,0.10068362351515,0.0543059272602226,0.1
"ours_rs_joint","sigma","time_scaled",89,0.136086496060701,0.135326933378566,0.08
"ours_rs_joint","theta","intercept",89,0.732861353252644,0.0447751437351978,0.7
"ours_rs_joint","theta","time_scaled",89,0.328101731252914,0.0976607832551466,0.2
"gamlss","mu","intercept",90,1.54702481061185,0.0619844439928524,1.1
"gamlss","mu","x1",90,0.182720248964392,0.0236297898711535,0.18
"gamlss","mu","x2",90,-0.199329496917482,0.0468612927833619,-0.12
"gamlss","mu","time_scaled",90,0.035180465162476,0.0621572703575407,0.1
"gamlss","sigma","intercept",90,-0.365655842934485,0.118318070845843,-0.45
"gamlss","sigma","x1",90,0.102970929277891,0.0544548363958109,0.1
"gamlss","sigma","time_scaled",90,-0.0289767591256995,0.141853338211228,0.08
"ours_rs_joint","mu","intercept",90,1.04574965729249,0.0552321122960771,1.1
"ours_rs_joint","mu","x1",90,0.18166003390985,0.0349582796537195,0.18
"ours_rs_joint","mu","x2",90,-0.188444766676248,0.0675909092718101,-0.12
"ours_rs_joint","mu","time_scaled",90,0.0202665149816691,0.054396138398656,0.1
"ours_rs_joint","sigma","intercept",90,-0.395824495718938,0.0950226459665707,-0.45
"ours_rs_joint","sigma","x1",90,0.0908250284801573,0.0583840994845909,0.1
"ours_rs_joint","sigma","time_scaled",90,-0.0144011190644883,0.139146417225192,0.08
"ours_rs_joint","theta","intercept",90,0.710866673759637,0.0448664498702886,0.7
"ours_rs_joint","theta","time_scaled",90,0.43590552767498,0.0998528788525298,0.2
"gamlss","mu","intercept",91,1.68611430219269,0.0595184322918939,1.1
"gamlss","mu","x1",91,0.204332464463924,0.0225992225154078,0.18
"gamlss","mu","x2",91,-0.125905119777803,0.0461273488214824,-0.12
"gamlss","mu","time_scaled",91,0.0345769248066886,0.0609829894921692,0.1
"gamlss","sigma","intercept",91,-0.724858396636544,0.120340704009867,-0.45
"gamlss","sigma","x1",91,0.165074833531566,0.0502877812062698,0.1
"gamlss","sigma","time_scaled",91,0.314450655776194,0.138132377959018,0.08
"ours_rs_joint","mu","intercept",91,1.11744902125123,0.053719265846094,1.1
"ours_rs_joint","mu","x1",91,0.206315694162339,0.0343862780792755,0.18
"ours_rs_joint","mu","x2",91,-0.146816004777914,0.0664044553361007,-0.12
"ours_rs_joint","mu","time_scaled",91,0.0306932446933357,0.0557597680381675,0.1
"ours_rs_joint","sigma","intercept",91,-0.476571325171297,0.0972912768106966,-0.45
"ours_rs_joint","sigma","x1",91,0.102085536620969,0.0545214319416935,0.1
"ours_rs_joint","sigma","time_scaled",91,0.348119353004712,0.135811012340678,0.08
"ours_rs_joint","theta","intercept",91,0.707891976081426,0.044874624201441,0.7
"ours_rs_joint","theta","time_scaled",91,0.373735236404428,0.0989682980306432,0.2
"gamlss","mu","intercept",92,1.69678383947952,0.0564301188464872,1.1
"gamlss","mu","x1",92,0.120500485849075,0.0223254846724173,0.18
"gamlss","mu","x2",92,-0.0289601558872432,0.0441554781818574,-0.12
"gamlss","mu","time_scaled",92,0.118274265002965,0.0597928590777963,0.1
"gamlss","sigma","intercept",92,-0.586632586990199,0.116111797429797,-0.45
"gamlss","sigma","x1",92,0.103034752961212,0.0534160385955819,0.1
"gamlss","sigma","time_scaled",92,0.260941076350135,0.145596273908835,0.08
"ours_rs_joint","mu","intercept",92,1.04231998163588,0.0523800258208587,1.1
"ours_rs_joint","mu","x1",92,0.130361127606723,0.0338470223449883,0.18
"ours_rs_joint","mu","x2",92,-0.0436289324144896,0.0648201340993803,-0.12
"ours_rs_joint","mu","time_scaled",92,0.10011542857159,0.0544949131249259,0.1
"ours_rs_joint","sigma","intercept",92,-0.552036452886311,0.102742235153762,-0.45
"ours_rs_joint","sigma","x1",92,0.0911009296153425,0.05425327444179,0.1
"ours_rs_joint","sigma","time_scaled",92,0.251272308804837,0.145385874165974,0.08
"ours_rs_joint","theta","intercept",92,0.704399201055912,0.0445825603715552,0.7
"ours_rs_joint","theta","time_scaled",92,0.272712720005382,0.097136501196247,0.2
"gamlss","mu","intercept",93,1.68336526956538,0.0598570142094959,1.1
"gamlss","mu","x1",93,0.162233323511564,0.0241089430463582,0.18
"gamlss","mu","x2",93,-0.15089853433451,0.0466182488472015,-0.12
"gamlss","mu","time_scaled",93,0.0755024432004988,0.0624683422453607,0.1
"gamlss","sigma","intercept",93,-0.52311733149437,0.120107789977949,-0.45
"gamlss","sigma","x1",93,0.0852702752912278,0.0525494404713975,0.1
"gamlss","sigma","time_scaled",93,0.162984526288668,0.137178743972548,0.08
"ours_rs_joint","mu","intercept",93,1.07480335511305,0.055797542373103,1.1
"ours_rs_joint","mu","x1",93,0.160350984382276,0.0367085689520969,0.18
"ours_rs_joint","mu","x2",93,-0.154397781121379,0.0685661132854087,-0.12
"ours_rs_joint","mu","time_scaled",93,0.085138593211581,0.0545492594700374,0.1
"ours_rs_joint","sigma","intercept",93,-0.389724298609306,0.0972209995671439,-0.45
"ours_rs_joint","sigma","x1",93,0.116128805419626,0.0567635873449168,0.1
"ours_rs_joint","sigma","time_scaled",93,0.183316798783001,0.132722207238895,0.08
"ours_rs_joint","theta","intercept",93,0.787048856661344,0.0450787497739401,0.7
"ours_rs_joint","theta","time_scaled",93,0.287942782799308,0.0977888711131382,0.2
"gamlss","mu","intercept",94,1.57801677222464,0.0564892263701515,1.1
"gamlss","mu","x1",94,0.160475409112988,0.0208923278690883,0.18
"gamlss","mu","x2",94,-0.103884475127971,0.0438446448071479,-0.12
"gamlss","mu","time_scaled",94,0.131580318132116,0.0587244157668867,0.1
"gamlss","sigma","intercept",94,-0.345797042464211,0.112473016163421,-0.45
"gamlss","sigma","x1",94,-0.0312546018090386,0.0500386704395049,0.1
"gamlss","sigma","time_scaled",94,-0.124504069442904,0.139362497952793,0.08
"ours_rs_joint","mu","intercept",94,1.12020304246702,0.0544157860296595,1.1
"ours_rs_joint","mu","x1",94,0.163310993599071,0.0315665380143616,0.18
"ours_rs_joint","mu","x2",94,-0.113043966836164,0.0636541477260018,-0.12
"ours_rs_joint","mu","time_scaled",94,0.135216970051779,0.0536632593143329,0.1
"ours_rs_joint","sigma","intercept",94,-0.413616295867199,0.0941215857518874,-0.45
"ours_rs_joint","sigma","x1",94,0.0274360561411651,0.0534951494295789,0.1
"ours_rs_joint","sigma","time_scaled",94,-0.104865057514833,0.139790202311956,0.08
"ours_rs_joint","theta","intercept",94,0.713388244361418,0.0452667051584007,0.7
"ours_rs_joint","theta","time_scaled",94,0.175262313750095,0.099774982137259,0.2
"gamlss","mu","intercept",95,1.77556643642388,0.0566164093809061,1.1
"gamlss","mu","x1",95,0.263553116877696,0.0224780606155743,0.18
"gamlss","mu","x2",95,-0.0818556663855566,0.0434416751835625,-0.12
"gamlss","mu","time_scaled",95,0.066628823935852,0.0580563810824937,0.1
"gamlss","sigma","intercept",95,-0.588088710243784,0.119929838694641,-0.45
"gamlss","sigma","x1",95,-0.0126618387383557,0.0573507712695225,0.1
"gamlss","sigma","time_scaled",95,-0.1676144736393,0.146365625339206,0.08
"ours_rs_joint","mu","intercept",95,1.04559580439147,0.0532544722854121,1.1
"ours_rs_joint","mu","x1",95,0.268949306055025,0.0328906798533146,0.18
"ours_rs_joint","mu","x2",95,-0.0740885201538094,0.0626327945086462,-0.12
"ours_rs_joint","mu","time_scaled",95,0.0641830911784786,0.0536941159415236,0.1
"ours_rs_joint","sigma","intercept",95,-0.460546162189513,0.0992340496675807,-0.45
"ours_rs_joint","sigma","x1",95,0.0337104119485676,0.0601356754023795,0.1
"ours_rs_joint","sigma","time_scaled",95,-0.140986475093141,0.145883037914344,0.08
"ours_rs_joint","theta","intercept",95,0.740274754588556,0.0456637340487125,0.7
"ours_rs_joint","theta","time_scaled",95,0.0330271920220266,0.101667231051113,0.2
"gamlss","mu","intercept",96,1.68650898507155,0.0597545786470056,1.1
"gamlss","mu","x1",96,0.222861086851978,0.0235398913439419,0.18
"gamlss","mu","x2",96,-0.111674601262619,0.0449392537764737,-0.12
"gamlss","mu","time_scaled",96,0.041307544937507,0.0602053088869964,0.1
"gamlss","sigma","intercept",96,-0.521179726230027,0.12165003881932,-0.45
"gamlss","sigma","x1",96,0.0860249461713126,0.053834791333344,0.1
"gamlss","sigma","time_scaled",96,0.234794075271137,0.143748455513322,0.08
"ours_rs_joint","mu","intercept",96,1.0967703761,0.0535383131481548,1.1
"ours_rs_joint","mu","x1",96,0.221909797330336,0.0349689834872606,0.18
"ours_rs_joint","mu","x2",96,-0.107045939086002,0.0664750973389514,-0.12
"ours_rs_joint","mu","time_scaled",96,0.0299969835527766,0.0528120888831505,0.1
"ours_rs_joint","sigma","intercept",96,-0.486389858632418,0.0981004413819546,-0.45
"ours_rs_joint","sigma","x1",96,0.0562525517906817,0.0549415666826151,0.1
"ours_rs_joint","sigma","time_scaled",96,0.170984337811394,0.139223851294192,0.08
"ours_rs_joint","theta","intercept",96,0.747864167595472,0.0446611840047255,0.7
"ours_rs_joint","theta","time_scaled",96,0.350605793114011,0.0963939924959053,0.2
"gamlss","mu","intercept",97,1.60405816613669,0.0573878848771059,1.1
"gamlss","mu","x1",97,0.205062753814466,0.0217300671105131,0.18
"gamlss","mu","x2",97,-0.151822238547064,0.0429639469863029,-0.12
"gamlss","mu","time_scaled",97,0.12466049965686,0.0574223741519568,0.1
"gamlss","sigma","intercept",97,-0.486289150770233,0.12149421146198,-0.45
"gamlss","sigma","x1",97,0.130433805209875,0.0576581364110326,0.1
"gamlss","sigma","time_scaled",97,0.347316975742175,0.146103922143396,0.08
"ours_rs_joint","mu","intercept",97,1.07093468570201,0.0498636457508133,1.1
"ours_rs_joint","mu","x1",97,0.193915025561515,0.0319641267048855,0.18
"ours_rs_joint","mu","x2",97,-0.186491770330396,0.0624984301543532,-0.12
"ours_rs_joint","mu","time_scaled",97,0.134308160836692,0.0527779266469508,0.1
"ours_rs_joint","sigma","intercept",97,-0.785646533325411,0.103630526286716,-0.45
"ours_rs_joint","sigma","x1",97,0.0964774781980273,0.0596720902814406,0.1
"ours_rs_joint","sigma","time_scaled",97,0.345632189344745,0.141190963831491,0.08
"ours_rs_joint","theta","intercept",97,0.696918358527567,0.044637640293632,0.7
"ours_rs_joint","theta","time_scaled",97,0.286215600542432,0.0980762395089913,0.2
"gamlss","mu","intercept",98,1.60304496921656,0.0576783094794898,1.1
"gamlss","mu","x1",98,0.171419076224499,0.023774652638897,0.18
"gamlss","mu","x2",98,-0.116093696576312,0.0448542396910104,-0.12
"gamlss","mu","time_scaled",98,0.0755375024998801,0.0597285327639461,0.1
"gamlss","sigma","intercept",98,-0.356818875036205,0.112493899819313,-0.45
"gamlss","sigma","x1",98,0.148487437891637,0.051855740933191,0.1
"gamlss","sigma","time_scaled",98,0.016100235010139,0.13552657257728,0.08
"ours_rs_joint","mu","intercept",98,1.14021069602171,0.0537412348297674,1.1
"ours_rs_joint","mu","x1",98,0.168953346031601,0.0363704346161459,0.18
"ours_rs_joint","mu","x2",98,-0.121551671586884,0.0657724735683876,-0.12
"ours_rs_joint","mu","time_scaled",98,0.087834857616972,0.0542237882837021,0.1
"ours_rs_joint","sigma","intercept",98,-0.358629146898246,0.0926417540975025,-0.45
"ours_rs_joint","sigma","x1",98,0.138823473136146,0.0557479017154377,0.1
"ours_rs_joint","sigma","time_scaled",98,0.0650730171716087,0.133618004253938,0.08
"ours_rs_joint","theta","intercept",98,0.686702904044773,0.0451991625811439,0.7
"ours_rs_joint","theta","time_scaled",98,0.389434472844428,0.0995973329923227,0.2
"gamlss","mu","intercept",99,1.53768827930351,0.0575851057423205,1.1
"gamlss","mu","x1",99,0.219438956212412,0.0224092750525642,0.18
"gamlss","mu","x2",99,-0.0754407882197565,0.0438495029001728,-0.12
"gamlss","mu","time_scaled",99,0.116666007939609,0.0588214265467063,0.1
"gamlss","sigma","intercept",99,-0.365812598872323,0.115934442667724,-0.45
"gamlss","sigma","x1",99,0.11879008437158,0.0545351511621024,0.1
"gamlss","sigma","time_scaled",99,0.0123405525227288,0.141963257507805,0.08
"ours_rs_joint","mu","intercept",99,1.05949122201015,0.0536510390599226,1.1
"ours_rs_joint","mu","x1",99,0.213177097896442,0.0349010088915232,0.18
"ours_rs_joint","mu","x2",99,-0.0717650159515689,0.0646404187791899,-0.12
"ours_rs_joint","mu","time_scaled",99,0.104758765067066,0.0530764052368116,0.1
"ours_rs_joint","sigma","intercept",99,-0.485672017072431,0.0978247398731874,-0.45
"ours_rs_joint","sigma","x1",99,0.091609254902443,0.0588776878703091,0.1
"ours_rs_joint","sigma","time_scaled",99,0.0405399574874478,0.139594263108047,0.08
"ours_rs_joint","theta","intercept",99,0.728443259377069,0.0438172949356843,0.7
"ours_rs_joint","theta","time_scaled",99,0.277406319052402,0.0949595754166987,0.2
"gamlss","mu","intercept",100,1.72788030979575,0.0590697809123227,1.1
"gamlss","mu","x1",100,0.17550733993864,0.0223919468028077,0.18
"gamlss","mu","x2",100,-0.213614302013515,0.045646690383545,-0.12
"gamlss","mu","time_scaled",100,0.0525757597244173,0.0613391667171466,0.1
"gamlss","sigma","intercept",100,-0.440080290453486,0.113518439138433,-0.45
"gamlss","sigma","x1",100,0.118653450958419,0.0507944642482347,0.1
"gamlss","sigma","time_scaled",100,0.0958421714301098,0.137969853216468,0.08
"ours_rs_joint","mu","intercept",100,1.13828042416533,0.0553953016360002,1.1
"ours_rs_joint","mu","x1",100,0.176722519325796,0.0340151818630467,0.18
"ours_rs_joint","mu","x2",100,-0.21943503512073,0.0671893508260306,-0.12
"ours_rs_joint","mu","time_scaled",100,0.0487398451348994,0.0532551601601337,0.1
"ours_rs_joint","sigma","intercept",100,-0.406221457400594,0.0954080630199171,-0.45
"ours_rs_joint","sigma","x1",100,0.115796807593274,0.0535408847568626,0.1
"ours_rs_joint","sigma","time_scaled",100,0.0875531734886737,0.133458778625781,0.08
"ours_rs_joint","theta","intercept",100,0.793967578094494,0.0447330698267805,0.7
"ours_rs_joint","theta","time_scaled",100,0.271712525179552,0.0966645570920285,0.2
