"scenario","n","d","rep","model","parameter","s1","smooth_hat","smooth_true"
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.081831835443154,0.15280693861094,0.252595489126302
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.0857580797746778,0.167114609092691,0.264325807424854
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.0874397738371044,0.173193712780778,0.269298029541211
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.0875528207980096,0.173601278458827,0.269631128609727
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.0878052937332541,0.174511016019257,0.270374529939404
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.0924676763825119,0.191184876153621,0.28397047866466
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.0963978176005185,0.205047393646895,0.295230401671151
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.0981117589399219,0.211035411013318,0.300081484559521
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.100335496943444,0.218750945983186,0.306320436095038
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.101979025872424,0.224413687967204,0.310890935827233
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.102894322015345,0.227552442677258,0.313421119477331
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.112217582529411,0.258891895049742,0.338555031895348
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.120798967313021,0.286654609978686,0.36061015870984
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.126227632164955,0.303641244007456,0.373998251463794
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.127353003714234,0.307104180665236,0.37671708038096
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.128765240311623,0.311420810779121,0.380101026692478
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.129859353415668,0.314742625490546,0.382701168183708
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.133102829335257,0.324473105948764,0.390297516436436
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.133594452636316,0.325932515712469,0.391434199380106
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.139626523014158,0.343498835545285,0.405059726828513
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.1421939288266,0.35078009458047,0.410675904462819
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.144249866716564,0.356524380028373,0.415092908987037
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.144813498714939,0.3580855672752,0.416291235273119
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.14823919092305,0.367446541589378,0.423456859286317
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.149352671345696,0.370441384154666,0.425742086915611
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.15346388774924,0.381291520900487,0.433990694958857
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.155634483788162,0.386886062926005,0.438224428950819
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.156019708141685,0.387869124264649,0.438966964559122
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.156182953855023,0.388284815156655,0.439280820117559
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.156545208534226,0.389205349716744,0.439975571120547
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.156613842817023,0.389379460102941,0.440106934363623
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.158789478940889,0.394849102095375,0.444226742099384
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.16060661082156,0.399343259890808,0.447601531776103
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.166402238653973,0.413216148162736,0.457957712756631
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.169085054192692,0.419395007388884,0.462538793810077
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.170180205255747,0.421872187506888,0.464369671224135
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.172275392338634,0.426537666180302,0.467808707642202
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.176125596277416,0.434854978850306,0.473908538448233
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.179637206485495,0.442146007039107,0.479221073186645
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.180153622757643,0.443194127290773,0.479981982296293
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.180325118126348,0.443540817060025,0.480233511646503
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.185277318581939,0.453252448195518,0.487246178742049
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.188421878498048,0.459113774417483,0.491445655063457
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.189623937709257,0.461290590205024,0.492998530256779
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.191048128996044,0.463823525365116,0.494800639411358
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.191846184432507,0.465220857445068,0.49579252489532
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.192339865490794,0.466077298358236,0.496399645524493
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.192947781411931,0.467123531235963,0.497140451180482
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.193733448162675,0.468461922827554,0.498086731085821
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.194348022574559,0.469498007970222,0.498818178721365
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.194869059370831,0.470368916796826,0.499432266146072
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.199241830967367,0.477404583992439,0.504366810431373
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.199360454455018,0.477588578812185,0.504495197509484
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.202930648578331,0.482955332947378,0.508223124978891
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.20374000328593,0.484126060190524,0.509031492024207
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.207204327685758,0.488946169347524,0.512337343915051
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.208603664999828,0.490805575042697,0.513601523209801
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.213872143765911,0.497356391642439,0.517991812108668
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.214180957525969,0.497718390459799,0.518230976682734
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.21499140933156,0.498656880952602,0.518849038901751
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.215638919966295,0.499394688162278,0.51933283847207
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.217764133354649,0.50174149428311,0.520858200809142
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.218025638489053,0.502022358053746,0.521039262857919
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.21837871405296,0.502398825274009,0.521281418323373
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.218686928739771,0.5027248816582,0.521490636929968
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.220286827301607,0.504378825302686,0.522544140244107
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.22155734221451,0.505646255433089,0.523341851073159
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.221830571303144,0.505913508635703,0.523508897233668
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.223406951176003,0.507418744149507,0.524441485859845
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.227834038436413,0.51131282300639,0.526775758896352
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.238161092856899,0.518501639633331,0.530580345085287
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.239866649731994,0.519435762136759,0.530986869179712
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.241483283462003,0.520255385830948,0.531314009505223
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.246269389754161,0.52230802878271,0.531950207872734
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.248282922431827,0.52300524837153,0.532069287982692
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.248323564883322,0.523018310748069,0.532070785299071
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.248910156078637,0.523202391147037,0.532088401742917
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.255373225547373,0.524681708831978,0.531787880569754
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.2557231427636,0.524733189941914,0.531745735133687
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.259060921613127,0.525077306827677,0.531210210168616
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.260570185724646,0.525145805791559,0.530888751234077
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.261049159569666,0.525156236760798,0.530776416864866
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.262262099422514,0.525158325066774,0.530469720875054
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.262598040513694,0.525152741898607,0.530379143976026
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.264891277300194,0.525043375582242,0.529695607701736
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.265292219817638,0.525011508672935,0.52956442005145
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.265563423978165,0.524987805833379,0.529473712597068
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.266331258229911,0.52491130640669,0.529208282110704
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.270390630932525,0.524276807763614,0.527593548720373
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.270683314651251,0.524216145206215,0.527463396533601
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.270869733532891,0.524176464152844,0.527379537280168
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.271789305610582,0.523968853017579,0.526954929588191
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.271994787734002,0.523919764904841,0.526857562444351
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.273444049758837,0.523545612225398,0.52614505555576
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.274452345678583,0.523256478991432,0.5256227285762
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.276726049371064,0.522517899851229,0.524364856395163
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.276930522639304,0.522445611147081,0.52424630868369
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.277897472027689,0.522090665165823,0.52367358094437
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.279560775961727,0.521429604065262,0.522641643498099
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.279953351709992,0.521264278329304,0.522389468167152
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.282244986621663,0.520228477483636,0.520851860030621
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.282455497886986,0.520127281459315,0.520705007776855
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.283149629365653,0.519786405630653,0.520214108374675
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.284867567243055,0.518895336400475,0.51895516420825
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.28795952280052,0.517121899274744,0.516531813784389
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.288441782817245,0.516825681144858,0.51613563037912
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.28857737313956,0.516741446429338,0.516023357757562
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.288696561241522,0.516667056848739,0.515924346596446
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.291847759159282,0.514583531480339,0.513198185538335
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.291961906012148,0.514503844514888,0.51309552088771
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.294752147514373,0.512464615669525,0.51050114380484
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.294877698179334,0.512368738757557,0.510380581979182
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.296087179798633,0.511426989444282,0.509202333302723
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.297345480183139,0.510412417185095,0.507944219327807
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.297654238995165,0.510158047998157,0.507630481055947
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.298135899705812,0.509756977920913,0.507137103532217
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.302603803109378,0.505790101240558,0.502331938431622
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.303760041715577,0.504691271296877,0.501021487885467
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.303894330980256,0.5045617302884,0.500867511457224
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.30990468012169,0.498356537962897,0.493599533109886
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.309948778012767,0.498308075767341,0.493543499340935
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.31041300855577,0.497795316565735,0.492951235038788
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.314974585780874,0.49250653040349,0.486901213981632
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.315122144762427,0.492327881198132,0.486698555257074
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.317218138137832,0.489739261848512,0.483773145895642
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.317462739301845,0.489430970403017,0.483426073218529
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.318855908466503,0.487650380504748,0.481426705015529
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.33010450238362,0.471748025385318,0.463895889041642
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.332397968508303,0.46817534287829,0.460023227946995
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.332653152989224,0.467770962576603,0.459586182639353
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.333421728108078,0.466544746809154,0.458262460102307
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.339524859795347,0.456367727979663,0.447359394731796
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.340822467114776,0.4541037268696,0.444952512215006
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.34096075897105,0.453860378755759,0.444694182859139
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.341513972962275,0.452882934070664,0.443657287251426
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.342853239970282,0.450490380799575,0.441124016264993
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.343884726753458,0.44862236121334,0.439150755999014
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.344181817956269,0.448080251975142,0.438578848386533
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.344500608975068,0.447496520110843,0.437963399065988
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.345014038495719,0.446551982383321,0.436968342100093
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.346110285026953,0.44451707749025,0.434827920418705
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.350320648867637,0.436472215625403,0.426408426175205
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.354438554961234,0.428253913649732,0.417873018266653
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.354990184074268,0.427126846394947,0.416707343331485
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.355620931601152,0.425830579311721,0.415368082275751
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.356798978755251,0.423388005722114,0.412848537080446
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.356866339687258,0.423247492068714,0.412703754453596
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.358122733421624,0.420609914112625,0.40998920859906
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.358830400276929,0.419110299616196,0.408448483797742
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.361181110609323,0.414056732466258,0.403270208751695
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.361524467356503,0.41330931434301,0.402506126199658
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.365183716639876,0.405197691810682,0.394242257109118
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.36696995026432,0.401141336388226,0.390128911380444
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.374104493064806,0.384311512072703,0.373192106434807
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.377472046064213,0.37602143330661,0.364922701246392
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.378559895092621,0.373296308457791,0.362214560948609
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.379471191670746,0.370995809990206,0.359932263700566
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.383476415183395,0.360694906353348,0.349755529553828
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.385981270112097,0.354096138684543,0.343272279405637
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.386288073845208,0.353279649081256,0.342472005100703
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.39090072712861,0.34078815940896,0.330280520929088
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.392331893788651,0.336830452956319,0.326437943818096
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.399296412244439,0.317021512939079,0.307347083989004
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.404433534713462,0.301834519275161,0.292864255708329
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.410161671927199,0.284352352400307,0.276334157568557
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.414530312642455,0.270652006146353,0.263469944321964
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.415186081780121,0.268569138828937,0.261520381826023
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.424607884138823,0.237927472371236,0.233002675465919
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.425495538860559,0.234974767007521,0.230269051232512
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.426804185146466,0.230602026660366,0.226224885122918
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.428119904827327,0.226182431102541,0.222142221386198
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.431205698754638,0.215728118491348,0.212503174781168
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.438864687923342,0.189272651393897,0.188212463414453
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.439144358970225,0.188293687271604,0.187316101856238
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.440321340691298,0.18416426754708,0.183536896332448
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.441110212355852,0.18138804276997,0.180997705906882
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.441121819196269,0.18134714532636,0.180960309615636
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.441258687991649,0.180864770081854,0.180519249827492
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.442253241082653,0.177353592432099,0.177309915075749
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.4429206547793,0.174991486129513,0.175151948361998
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.444006375037134,0.171139012769307,0.171634223457254
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.44641179847531,0.162561239223138,0.163809490215601
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.448921632021666,0.153550896288788,0.155600895976162
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.449783502146602,0.150443102902486,0.152772031298443
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.450051081599668,0.149476858789889,0.151892749267514
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.451539539732039,0.144090174126635,0.146992895959756
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.451792323263362,0.143173402037819,0.146159313769885
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.452816641889513,0.139452796581643,0.142777293237191
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.456407238729298,0.126341076706698,0.130870494294459
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.458276419667527,0.119474568834086,0.124641740202214
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.459552202839404,0.114772713645488,0.120379050349355
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.459896074840799,0.113503333622749,0.119228561977559
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.460363966412842,0.111774769545416,0.117662115791424
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.461768080480397,0.106578125622282,0.112954327067985
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.462516417261213,0.103802937077674,0.11044107970377
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.463776904623955,0.099119941770115,0.106201417229186
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.468476682202891,0.08157094773529,0.090327184959827
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.469080314273015,0.0793075526584188,0.088281192620972
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.471723601454869,0.0693730627320511,0.0793042546815138
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.471980108181015,0.0684070869966683,0.078431658493478
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.475210637552664,0.0562142811791589,0.0674212279802987
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.476067802403122,0.0529712120681619,0.064493713914796
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.476484968094155,0.0513917457676371,0.0630680791312609
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.47801211476326,0.0456036531113782,0.0578444900624668
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.478257893351838,0.0446712633715982,0.0570031429328992
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.481019959086552,0.034177909549062,0.047536251481897
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.485067747998983,0.0187558302691326,0.0336277830829735
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.486416375730187,0.0136077594178435,0.0289859631562819
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.487376054981723,0.00994186610211033,0.0256807890622329
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.487570762634277,0.00919785902068457,0.0250100107968107
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.487622424261644,0.00900043907905805,0.0248320229089305
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.491012381622568,-0.00396466800687099,0.0131437711328407
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.493211195804179,-0.0123832878066509,0.00555460617878455
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.497361887712032,-0.0282866063806278,-0.00878245918458151
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.498087539570406,-0.0310676965960319,-0.0112898735639243
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.504547863733023,-0.0558207409235101,-0.0336128534105565
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.507232214324176,-0.0660949976223141,-0.042882841417421
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.51070606848225,-0.0793730607324039,-0.0548683239605343
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.512485503684729,-0.0861643901470316,-0.0610012645467803
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.514749871566892,-0.0947943729298339,-0.0687976664188691
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.514818504219875,-0.0950557138399921,-0.0690338212865398
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.515866095200181,-0.0990429315008901,-0.072637221608598
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.51855612709187,-0.109264551928454,-0.0818788914180906
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.51867323438637,-0.109708946895892,-0.0822808203121239
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.518900413997471,-0.110570892704137,-0.0830604334612226
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.529279814800248,-0.149706302382654,-0.118512681325324
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.531700493069366,-0.158751802373092,-0.126724827510819
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.532427060185,-0.161459819470165,-0.129184879290651
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.534848940558732,-0.170461864040536,-0.137367980192376
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.539696580730379,-0.188357682867396,-0.153662293452332
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.540785715915263,-0.19235419430339,-0.157306398831706
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.543199325446039,-0.201176930023478,-0.165358513606528
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.545428910758346,-0.209283677966932,-0.172766608821146
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.548959626117721,-0.222031052079219,-0.184435134554043
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.549674846930429,-0.224599208250589,-0.186789043195242
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.550216166302562,-0.226539675003696,-0.188568348733586
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.550925269024447,-0.229077292437661,-0.19089616433354
"n500_d4_nbi_signal2",500,4,70,"ours_rs_joint","mu",0.551164121134207,-0.229930947049605,-0.191679488116201
