"case_id","hypothesis_role","joint_review_rep","family","copula","design","n","time_points","n_subject","n_time","total_observations","mu_strength","sigma_strength","theta_strength","time_shape","dependence","missingness","start_mode","rs_joint_success","rs_separate_success","delta_joint_loglik","delta_copula_loglik","delta_marginal_loglik","delta_elapsed_sec","delta_train_joint_loglik","delta_train_copula_loglik","delta_train_marginal_loglik","delta_train_rmse_mu","delta_train_rmse_sigma","delta_train_rmse_theta","delta_train_rmse_tau","delta_test_joint_log_score","delta_test_log_score_per_obs","delta_test_marginal_log_score","delta_test_copula_log_score","delta_heldout_variogram_score_p05","delta_heldout_variogram_score_p2","delta_benchmark_mean_rmse","delta_benchmark_neg_log_score","delta_benchmark_variogram_score_p05","delta_benchmark_variogram_score_p2","delta_benchmark_theta_time_abs_error"
"JVS04","fewer_time_points_same_rows_no",7,"NO","N","seven_case",150,20,150,20,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,3.20002269476822,11.2997657073795,-8.09974301261127,1.86999999999534,3.20002269476822,11.2997657073795,-8.09974301261127,-0.0209027507362912,-0.00551727770982602,9.91953722236927e-05,-0.000328556956287029,42.6371093077869,0.0142123697692624,18.2522185602702,24.3848907475162,0.00488111008083081,-0.543515440738247,-0.0209027507362912,-0.0142123697692624,0.00488111008083081,-0.543515440738247,-0.000328556956287029
"JVS04","fewer_time_points_same_rows_no",8,"NO","N","seven_case",150,20,150,20,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,2.07994903601343,6.11534026402865,-4.03539122801521,12.489999999998,2.07994903601343,6.11534026402865,-4.03539122801521,-0.00548973538379733,-0.00446729194287887,0.0021179662200882,0.00131331462968237,-50.9614870093774,-0.016987162336459,-41.9029902855691,-9.05849672380839,0.236182880032359,16.4638204339362,-0.00548973538379733,0.016987162336459,0.236182880032359,16.4638204339362,0.00131331462968237
"JVS04","fewer_time_points_same_rows_no",9,"NO","N","seven_case",150,20,150,20,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,22.8881445435466,28.6285721376328,-5.74042759408621,20.5400000000009,22.8881445435466,28.6285721376328,-5.74042759408621,0.0120684018346234,0.0251551317310573,0.00959949727727671,0.00946442763312672,-286.564301459372,-0.0955214338197905,31.2173064365179,-317.781607895889,0.271847630549232,11.1113440804427,0.0120684018346234,0.0955214338197905,0.271847630549232,11.1113440804427,0.00946442763312672
"JVS04","fewer_time_points_same_rows_no",10,"NO","N","seven_case",150,20,150,20,3000,0,1.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,6.96517368970899,14.5633874700475,-7.59821378033848,13.6399999999994,6.96517368970899,14.5633874700475,-7.59821378033848,-0.00419786805628429,0.0230042470896435,0.0064220009514363,0.00630597367841407,-400.222429258262,-0.13340747641942,-59.0186669518616,-341.2037623064,-0.140382393599175,-9.49327340065065,-0.00419786805628429,0.13340747641942,-0.140382393599175,-9.49327340065065,0.00630597367841407
"JVS05","weaker_shared_shape_no",1,"NO","N","seven_case",40,75,40,75,3000,0,0.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,3.88003375126164,9.45865187186382,-5.57861812060219,3.59999999999854,3.88003375126164,9.45865187186382,-5.57861812060219,-0.00520695687581617,-0.00196009232338543,-0.00404388339836559,-0.00277056910036971,-63.3614546903864,-0.0211204848967954,0.491975984549299,-63.8534306749361,-3.12875185754399,-78.2890873497836,-0.00520695687581617,0.0211204848967954,-3.12875185754399,-78.2890873497836,-0.00277056910036971
"JVS05","weaker_shared_shape_no",2,"NO","N","seven_case",40,75,40,75,3000,0,0.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,11.161735872623,19.0775916489197,-7.91585577629667,2.84000000001106,11.161735872623,19.0775916489197,-7.91585577629667,-0.0122385137580957,0.016665112932181,0.00449908046750258,0.00395968859438539,-65.2559617824081,-0.0217519872608025,-12.5538400896658,-52.7021216927424,1.01142824232056,55.6891681913366,-0.0122385137580957,0.0217519872608025,1.01142824232056,55.6891681913366,0.00395968859438539
"JVS05","weaker_shared_shape_no",3,"NO","N","seven_case",40,75,40,75,3000,0,0.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,21.7950133753006,37.1828378032992,-15.3878244279986,11.4300000000003,21.7950133753006,37.1828378032992,-15.3878244279986,-0.0281423400732237,0.0173384148045687,0.0049412776436345,0.00689372825008105,-433.849840867773,-0.144616613622591,-1.71152733985764,-432.138313527916,-1.79836815102271,81.1202793753782,-0.0281423400732237,0.144616613622591,-1.79836815102271,81.1202793753782,0.00689372825008105
"JVS05","weaker_shared_shape_no",4,"NO","N","seven_case",40,75,40,75,3000,0,0.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,85.6592051564205,122.947265195876,-37.2880600394551,22.4199999999983,85.6592051564205,122.947265195876,-37.2880600394551,-0.108813810071272,0.0249365954398635,0.0306193538373258,0.028456931414946,-3974.68430099371,-1.3248947669979,39.613039923036,-4014.29734091675,-7.83698495523845,-115.348638074667,-0.108813810071272,1.3248947669979,-7.83698495523845,-115.348638074667,0.028456931414946
"JVS05","weaker_shared_shape_no",5,"NO","N","seven_case",40,75,40,75,3000,0,0.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,26.3957161192395,66.7402900312015,-40.344573911962,26.0999999999985,26.3957161192395,66.7402900312015,-40.344573911962,-0.00455186312599204,0.0407143968081331,0.0110101575979279,0.0107682138839974,-86.3749749477156,-0.0287916583159054,-77.3773886476042,-8.99758630011183,-0.0848220091546636,14.8579089311224,-0.00455186312599204,0.0287916583159054,-0.0848220091546636,14.8579089311224,0.0107682138839974
"JVS05","weaker_shared_shape_no",6,"NO","N","seven_case",40,75,40,75,3000,0,0.5,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,92.6883606369329,116.40249547379,-23.7141348368573,38.260000000002,92.6883606369329,116.40249547379,-23.7141348368573,-0.135648717237291,0.0112445949785938,0.0177344831083297,0.0143094739924101,-909.794208454628,-0.303264736151543,21.7142117624003,-931.508420217028,-2.45109797504733,-65.489661753023,-0.135648717237291,0.303264736151543,-2.45109797504733,-65.489661753023,0.0143094739924101
